0.6	5.4
M 1489422740316081722,53.878784,43.199158,47.039795
M 1489422740332835873,53.99933,43.37921,46.91925
M 1489422740349590023,54.179382,43.37921,47.099304
M 1489422740366374691,54.418945,43.13965,47.158813
M 1489422740383250912,54.53949,43.199158,47.21985
M 1489422740400005062,54.65851,43.199158,47.338867
M 1489422740416698177,54.53949,43.078613,47.45941
M 1489422740433543881,54.719543,43.13965,47.45941
M 1489422740450298031,54.838562,43.078613,47.758484
M 1489422740467113216,54.599,42.959595,47.698975
M 1489422740483867367,54.359436,43.319702,47.45941
M 1489422740500713070,54.058838,43.319702,47.45941
M 1489422740517436703,54.119873,43.199158,47.51892
M 1489422740534251888,54.119873,43.258667,47.399902
M 1489422740551067074,54.119873,43.258667,47.399902
M 1489422740567851742,54.119873,43.319702,47.399902
M 1489422740584544857,54.119873,43.43872,47.099304
M 1489422740601421078,54.299927,43.559265,47.039795
M 1489422740618327816,54.359436,43.43872,46.91925
M 1489422740634959896,54.299927,43.499756,46.91925
M 1489422740651744564,53.99933,43.559265,46.91925
M 1489422740668498715,53.99933,43.859863,46.739197
M 1489422740685435970,53.93982,44.039917,46.739197
M 1489422740702068050,53.93982,44.039917,46.85974
M 1489422740718822201,53.93982,43.919373,47.158813
M 1489422740735698422,53.878784,43.919373,47.338867
M 1489422740752422054,53.759766,43.919373,47.21985
M 1489422740769237240,53.69873,44.099426,47.099304
M 1489422740785991390,53.69873,44.039917,47.158813
M 1489422740802837093,53.819275,43.97888,47.338867
M 1489422740819560726,54.058838,43.79883,47.579956
M 1489422740836375912,53.759766,43.559265,47.51892
M 1489422740853221615,53.63922,43.559265,47.639465
M 1489422740869945248,53.759766,43.43872,47.399902
M 1489422740886638363,53.759766,43.258667,47.279358
M 1489422740903484066,53.878784,42.959595,47.338867
M 1489422740920421322,53.759766,43.078613,47.279358
M 1489422740937083920,53.759766,42.89856,47.51892
M 1489422740953868588,53.819275,43.199158,47.279358
M 1489422740970805843,54.058838,43.37921,47.21985
M 1489422740987437924,54.058838,43.199158,46.85974
M 1489422741004222591,54.058838,43.13965,46.85974
M 1489422741021007259,54.418945,43.13965,47.039795
M 1489422741037852963,54.53949,43.13965,46.618652
M 1489422741054546078,54.779053,43.019104,46.499634
M 1489422741071422299,54.53949,43.078613,46.4386
M 1489422741088115414,54.418945,42.959595,46.4386
M 1489422741104869564,54.47998,43.078613,46.618652
M 1489422741121593197,54.719543,42.959595,46.798706
M 1489422741138408383,54.65851,42.959595,46.85974
M 1489422741155254086,54.418945,42.77954,46.679688
M 1489422741171977718,54.47998,42.83905,46.798706
M 1489422741188762386,54.418945,42.77954,46.499634
M 1489422741205577572,54.65851,42.718506,46.559143
M 1489422741222362240,54.65851,42.77954,46.798706
M 1489422741239177425,54.719543,42.539978,46.798706
M 1489422741255901058,54.599,42.599487,46.739197
M 1489422741272716244,54.53949,42.658997,46.798706
M 1489422741289500912,54.47998,42.718506,46.798706
M 1489422741306346615,54.418945,42.77954,46.679688
M 1489422741323131283,54.299927,42.77954,46.739197
M 1489422741340099056,54.119873,42.89856,46.559143
M 1489422741356700619,53.93982,42.89856,46.559143
M 1489422741373454769,53.759766,43.13965,46.618652
M 1489422741390453060,53.93982,43.43872,46.798706
M 1489422741407115658,53.878784,43.258667,46.798706
M 1489422741423869808,53.99933,43.199158,46.91925
M 1489422741440593441,53.878784,43.019104,46.91925
M 1489422741457439144,53.93982,43.13965,47.099304
M 1489422741474162777,53.93982,43.019104,47.099304
M 1489422741491008480,53.878784,43.078613,47.039795
M 1489422741507793148,53.93982,43.13965,46.91925
M 1489422741524547299,53.819275,43.019104,47.039795
M 1489422741541362484,53.99933,43.078613,47.039795
M 1489422741558116634,53.819275,42.89856,47.039795
M 1489422741574931820,53.878784,42.83905,47.099304
M 1489422741591624935,54.119873,42.77954,47.039795
M 1489422741608440121,54.23889,42.77954,46.97876
M 1489422741625285824,54.299927,42.718506,46.91925
M 1489422741642101009,54.23889,42.658997,47.158813
M 1489422741658824642,54.179382,42.658997,47.21985
M 1489422741675578793,54.23889,42.718506,47.21985
M 1489422741692424496,54.299927,42.658997,47.099304
M 1489422741709209164,54.179382,42.77954,46.97876
M 1489422741725993832,54.119873,42.77954,46.85974
M 1489422741742717465,53.99933,42.89856,46.91925
M 1489422741759654720,53.93982,42.89856,46.739197
M 1489422741776347836,53.819275,42.83905,46.559143
M 1489422741793132504,53.759766,42.89856,46.499634
M 1489422741810100277,53.69873,43.13965,46.559143
M 1489422741826671322,53.819275,43.319702,46.679688
M 1489422741843455990,53.93982,43.559265,46.739197
M 1489422741860240658,53.93982,43.37921,46.618652
M 1489422741877086361,54.058838,43.13965,46.739197
M 1489422741893840511,54.299927,43.019104,46.618652
M 1489422741910564144,54.359436,43.078613,46.559143
M 1489422741927409847,54.418945,43.019104,46.559143
M 1489422741944194515,54.418945,42.89856,46.739197
M 1489422741960979183,54.299927,42.89856,46.798706
M 1489422741977763851,54.179382,42.599487,46.91925
M 1489422741994518002,54.119873,42.539978,46.91925
M 1489422742011424740,54.119873,42.658997,46.618652
M 1489422742028087338,53.99933,42.77954,46.798706
M 1489422742044810970,53.99933,42.77954,46.618652
M 1489422742061687191,53.878784,43.078613,46.499634
M 1489422742078410824,53.819275,43.199158,46.37909
M 1489422742095256527,53.99933,43.37921,46.499634
M 1489422742112041195,53.93982,43.319702,46.4386
M 1489422742128734310,53.819275,43.319702,46.499634
M 1489422742145518978,53.63922,43.319702,46.618652
M 1489422742162242611,53.69873,43.258667,46.739197
M 1489422742179424008,53.819275,43.319702,46.85974
M 1489422742195872982,53.99933,42.959595,47.039795
M 1489422742212596615,54.119873,42.89856,47.21985
M 1489422742229594906,54.23889,42.89856,47.279358
M 1489422742246226986,54.359436,43.13965,47.399902
M 1489422742263011654,54.53949,43.019104,47.399902
M 1489422742279796322,54.53949,42.89856,47.399902
M 1489422742296580990,54.65851,42.77954,47.158813
M 1489422742313396175,54.418945,42.599487,46.739197
M 1489422742330180843,54.23889,42.478943,46.679688
M 1489422742346996029,53.93982,42.478943,46.679688
M 1489422742363872250,53.69873,42.17987,46.798706
M 1489422742380534847,53.819275,42.118835,46.97876
M 1489422742397380550,53.69873,42.17987,47.099304
M 1489422742414165218,53.69873,42.118835,47.099304
M 1489422742430949886,53.819275,42.118835,47.399902
M 1489422742447643002,54.058838,42.118835,47.579956
M 1489422742464458187,54.23889,42.359924,47.45941
M 1489422742481425961,54.179382,42.478943,47.21985
M 1489422742498027523,54.299927,42.658997,47.158813
M 1489422742514812191,54.359436,42.718506,47.158813
M 1489422742531657894,54.47998,42.83905,47.158813
M 1489422742548534115,54.779053,42.718506,47.338867
M 1489422742565318783,54.65851,42.599487,47.21985
M 1489422742582133968,54.599,42.718506,47.21985
M 1489422742599162777,54.599,42.478943,47.279358
M 1489422742615611752,54.719543,42.23938,47.21985
M 1489422742632274349,54.47998,42.118835,47.279358
M 1489422742649028500,54.418945,42.118835,47.21985
M 1489422742665782650,54.47998,42.17987,47.279358
M 1489422742682567318,54.23889,42.359924,47.279358
M 1489422742699351986,54.179382,42.419434,47.338867
M 1489422742716136654,54.23889,42.23938,47.399902
M 1489422742732921322,54.23889,42.359924,47.399902
M 1489422742749675472,54.23889,42.599487,47.399902
M 1489422742766490658,54.418945,42.658997,47.45941
M 1489422742783275326,54.179382,42.599487,47.51892
M 1489422742800029476,54.359436,42.77954,47.639465
M 1489422742816844662,54.599,42.83905,47.698975
M 1489422742833659847,54.779053,42.959595,47.698975
M 1489422742850444515,54.719543,43.078613,47.639465
M 1489422742867229183,54.899597,43.13965,47.51892
M 1489422742884013851,54.959106,43.078613,47.579956
M 1489422742900798519,55.07965,43.078613,47.51892
M 1489422742917522152,55.259705,43.258667,47.639465
M 1489422742934306820,55.018616,42.959595,47.639465
M 1489422742951152523,55.13916,43.019104,47.579956
M 1489422742967937191,54.959106,43.019104,47.87903
M 1489422742984721859,54.959106,42.959595,47.938538
M 1489422743001506527,54.838562,42.89856,48.11859
M 1489422743018260677,55.018616,43.019104,47.938538
M 1489422743035014828,55.07965,43.019104,47.639465
M 1489422743051799496,55.018616,42.89856,47.698975
M 1489422743068614681,55.19867,43.258667,47.758484
M 1489422743085368832,55.07965,43.319702,47.87903
M 1489422743102214535,55.19867,43.559265,47.698975
M 1489422743118968685,55.378723,43.618774,47.639465
M 1489422743135722836,55.259705,43.618774,47.51892
M 1489422743152507504,55.07965,43.79883,47.639465
M 1489422743169322689,54.959106,43.859863,47.639465
M 1489422743186107357,54.899597,43.67981,47.639465
M 1489422743202922543,54.899597,43.43872,47.698975
M 1489422743219707211,54.899597,43.43872,47.579956
M 1489422743236461361,55.018616,43.37921,47.758484
M 1489422743253246029,54.899597,43.37921,48.059082
M 1489422743270061215,54.959106,43.37921,48.298645
M 1489422743286784847,54.959106,43.13965,48.35968
M 1489422743303600033,55.07965,43.199158,48.298645
M 1489422743320415218,55.259705,43.319702,48.11859
M 1489422743337138851,55.13916,43.199158,48.059082
M 1489422743353923519,55.13916,43.199158,48.298645
M 1489422743370708187,55.018616,43.37921,48.41919
M 1489422743387492855,55.13916,43.258667,48.35968
M 1489422743404308041,55.018616,43.258667,48.298645
M 1489422743421092709,55.07965,43.199158,48.35968
M 1489422743437877377,55.07965,43.43872,48.35968
M 1489422743454662045,55.07965,43.73932,48.41919
M 1489422743471416195,55.19867,43.97888,48.239136
M 1489422743488170345,55.13916,44.27948,48.239136
M 1489422743504985531,55.13916,44.33899,48.179626
M 1489422743521770199,55.13916,44.578552,48.059082
M 1489422743538554867,55.319214,44.639587,48.059082
M 1489422743555339535,55.259705,44.87915,48.11859
M 1489422743572093685,55.19867,44.81964,48.179626
M 1489422743588908871,55.259705,44.519043,48.239136
M 1489422743605693539,55.018616,44.459534,48.179626
M 1489422743622478207,55.018616,44.459534,48.059082
M 1489422743639232357,54.899597,44.27948,47.938538
M 1489422743656047543,55.018616,44.33899,48.11859
M 1489422743672832211,55.13916,44.33899,48.41919
M 1489422743689616879,55.259705,44.099426,48.41919
M 1489422743706401547,55.378723,44.039917,48.4787
M 1489422743723247250,55.319214,44.158936,48.41919
M 1489422743739970883,55.319214,44.3985,48.4787
M 1489422743756755550,55.378723,44.158936,48.41919
M 1489422743773540218,55.319214,44.33899,48.779297
M 1489422743790324886,55.07965,44.3985,48.838806
M 1489422743807109554,54.779053,44.519043,48.838806
M 1489422743823924740,54.779053,44.81964,48.95935
M 1489422743840739925,54.53949,44.87915,48.89984
M 1489422743857524593,54.65851,44.87915,48.95935
M 1489422743874278744,54.838562,44.81964,48.838806
M 1489422743891093929,54.65851,44.87915,49.01886
M 1489422743907909115,54.838562,44.87915,48.779297
M 1489422743924632748,54.719543,44.81964,48.779297
M 1489422743941447933,55.018616,44.93866,48.658752
M 1489422743958263119,55.319214,44.758606,48.719788
M 1489422743975017269,55.259705,44.639587,48.658752
M 1489422743991801937,55.13916,44.459534,48.599243
M 1489422744008586605,55.13916,44.3985,48.658752
M 1489422744025371273,55.259705,44.158936,48.4787
M 1489422744042155941,55.259705,44.039917,48.298645
M 1489422744059245785,55.378723,44.158936,48.41919
M 1489422744075877865,55.378723,44.039917,48.41919
M 1489422744092570980,55.19867,44.21997,48.4787
M 1489422744109386166,55.378723,44.21997,48.719788
M 1489422744126170834,55.43976,44.099426,48.719788
M 1489422744142986019,55.43976,44.21997,48.719788
M 1489422744159801205,55.378723,44.459534,48.779297
M 1489422744176524838,55.259705,44.3985,48.779297
M 1489422744193340023,55.259705,44.33899,48.41919
M 1489422744210155209,54.959106,44.33899,48.658752
M 1489422744226878841,55.018616,44.27948,48.599243
M 1489422744243694027,55.07965,44.33899,48.4787
M 1489422744260448177,54.959106,44.459534,48.4787
M 1489422744277232845,55.13916,44.158936,48.599243
M 1489422744294048031,55.19867,44.039917,48.658752
M 1489422744310802181,55.319214,44.039917,48.838806
M 1489422744327586849,55.499268,43.97888,48.95935
0.6	6.0
M 1489422751799793629,42.89856,42.83905,56.6391
M 1489422751813740162,0.0,0.0,0.0
M 1489422751831501392,41.578674,41.819763,57.47986
M 1489422751847340015,41.999817,42.29889,57.23877
M 1489422751863880543,42.059326,42.478943,57.659912
M 1489422751880665211,42.17987,42.718506,57.958984
M 1489422751899921802,43.319702,43.199158,58.139038
M 1489422751914234547,42.77954,42.599487,57.77893
M 1489422751931080250,42.718506,42.478943,57.839966
M 1489422751947834400,42.658997,42.539978,57.77893
M 1489422751964649586,42.959595,42.419434,57.71942
M 1489422751981373218,43.13965,42.17987,57.77893
M 1489422751998157886,43.319702,41.999817,57.899475
M 1489422752015003590,43.078613,42.17987,58.07953
M 1489422752031788258,42.83905,41.93878,58.259583
M 1489422752048511890,42.959595,42.118835,58.259583
M 1489422752065296558,43.13965,42.059326,58.499146
M 1489422752082111744,43.258667,42.118835,58.6792
M 1489422752098896412,43.618774,42.059326,58.61969
M 1489422752115650562,43.67981,42.17987,58.61969
M 1489422752132374195,43.559265,42.23938,58.499146
M 1489422752149250416,43.73932,41.819763,58.3786
M 1489422752165974049,43.919373,41.879272,58.6792
M 1489422752182728199,44.039917,41.758728,58.979797
M 1489422752199573902,44.21997,41.819763,58.979797
M 1489422752216297535,43.97888,41.519165,58.979797
M 1489422752233051685,43.79883,41.39862,59.27887
M 1489422752249866871,43.919373,41.33911,59.339905
M 1489422752266773609,43.919373,41.218567,59.339905
M 1489422752283405689,43.919373,41.39862,59.339905
M 1489422752300220875,43.73932,41.279602,59.039307
M 1489422752317066578,43.499756,41.459656,58.979797
M 1489422752333790211,43.559265,41.459656,58.979797
M 1489422752350635914,43.79883,41.63971,59.15985
M 1489422752367420582,43.73932,41.93878,59.098816
M 1489422752384235767,43.73932,41.879272,59.098816
M 1489422752401050953,43.73932,41.999817,59.098816
M 1489422752417744068,43.79883,42.118835,59.039307
M 1489422752434559254,43.97888,41.999817,58.918762
M 1489422752451343922,44.099426,41.999817,59.039307
M 1489422752468098072,43.97888,41.999817,59.098816
M 1489422752484974293,44.21997,42.23938,59.039307
M 1489422752501758961,44.158936,42.23938,59.098816
M 1489422752518452076,44.099426,42.17987,59.039307
M 1489422752535267261,44.099426,42.17987,59.098816
M 1489422752552051929,44.099426,42.17987,58.979797
M 1489422752568958668,43.97888,42.359924,59.098816
M 1489422752585682301,43.859863,42.359924,59.039307
M 1489422752602375416,43.859863,42.29889,59.039307
M 1489422752619282154,43.97888,42.359924,59.15985
M 1489422752636005787,44.158936,42.23938,59.21936
M 1489422752652790455,44.099426,42.059326,59.27887
M 1489422752669575123,44.27948,41.999817,59.21936
M 1489422752686390308,44.33899,41.93878,59.039307
M 1489422752703205494,44.33899,41.819763,58.979797
M 1489422752719898609,44.459534,41.819763,58.799744
M 1489422752736744312,44.33899,41.819763,59.039307
M 1489422752753467945,44.27948,41.819763,58.979797
M 1489422752770222095,44.27948,41.999817,59.15985
M 1489422752787098316,44.099426,42.059326,59.339905
M 1489422752803882984,43.97888,42.059326,59.27887
M 1489422752820637134,43.919373,41.819763,59.27887
M 1489422752837360767,44.158936,41.879272,59.21936
M 1489422752854206470,44.158936,41.879272,59.27887
M 1489422752871082691,44.099426,41.819763,59.039307
M 1489422752887714771,44.099426,41.69922,58.918762
M 1489422752904468922,43.919373,41.578674,58.73871
M 1489422752921314625,44.099426,41.69922,58.499146
M 1489422752938129810,44.099426,41.69922,58.3786
M 1489422752954975513,44.21997,41.93878,58.499146
M 1489422752971699146,44.21997,41.819763,58.499146
M 1489422752988514332,44.158936,41.93878,58.259583
M 1489422753005268482,44.21997,41.93878,58.259583
M 1489422753022053150,43.859863,42.23938,58.139038
M 1489422753038868336,43.73932,42.359924,58.018494
M 1489422753055653004,43.79883,42.599487,58.259583
M 1489422753072376636,43.73932,42.658997,58.3786
M 1489422753089191822,43.559265,42.478943,58.3786
M 1489422753106190113,43.559265,42.718506,58.259583
M 1489422753122761158,43.499756,42.599487,58.259583
M 1489422753139515308,43.319702,42.83905,58.198547
M 1489422753156330494,43.43872,42.658997,58.439636
M 1489422753173237232,43.559265,42.658997,58.558655
M 1489422753189899830,43.559265,42.718506,58.6792
M 1489422753206623463,43.618774,42.77954,58.918762
M 1489422753223438648,43.73932,42.718506,58.859253
M 1489422753240223316,43.499756,42.599487,58.859253
M 1489422753257069019,43.559265,42.658997,58.979797
M 1489422753273823170,43.618774,42.658997,58.918762
M 1489422753290668873,43.618774,42.478943,58.6792
M 1489422753307361988,43.559265,42.17987,58.499146
M 1489422753324177174,43.499756,42.23938,58.499146
M 1489422753341053394,43.67981,42.23938,58.439636
M 1489422753357746509,43.67981,42.599487,58.499146
M 1489422753374500660,43.73932,42.478943,58.6792
M 1489422753391285328,43.79883,42.419434,58.439636
M 1489422753408192066,43.97888,42.17987,58.3786
M 1489422753424946217,43.97888,42.17987,58.259583
M 1489422753441700367,44.099426,42.29889,58.31909
M 1489422753458454517,44.27948,42.118835,58.31909
M 1489422753475269703,44.27948,42.23938,58.198547
M 1489422753492023853,44.639587,42.059326,58.3786
M 1489422753508839039,44.639587,42.118835,58.558655
M 1489422753525806812,44.639587,42.17987,58.73871
M 1489422753542347340,44.578552,42.059326,58.918762
M 1489422753559223560,44.81964,42.059326,58.6792
M 1489422753575977711,45.059204,42.118835,58.73871
M 1489422753592762379,44.87915,42.17987,58.558655
M 1489422753609486011,44.81964,42.059326,58.61969
M 1489422753626240162,44.519043,42.118835,58.499146
M 1489422753643238453,44.639587,42.059326,58.61969
M 1489422753659870533,44.639587,41.879272,58.6792
M 1489422753676655201,44.699097,41.999817,58.558655
M 1489422753693378834,44.578552,42.118835,58.73871
M 1489422753710255054,44.21997,41.93878,58.6792
M 1489422753727039722,44.099426,41.879272,58.859253
M 1489422753743763355,43.97888,41.93878,58.918762
M 1489422753760609058,43.919373,42.23938,59.15985
M 1489422753777363209,44.099426,42.23938,58.859253
M 1489422753794117359,44.099426,42.23938,58.799744
M 1489422753810932545,43.67981,42.23938,58.918762
M 1489422753827778248,43.67981,42.118835,59.15985
M 1489422753844440845,43.67981,42.17987,59.039307
M 1489422753861256031,43.919373,42.17987,58.918762
M 1489422753878132252,43.919373,42.118835,59.039307
M 1489422753894916920,43.919373,41.879272,58.918762
M 1489422753911671070,43.79883,42.059326,58.918762
M 1489422753928364185,43.97888,41.999817,58.979797
M 1489422753945392994,44.158936,41.879272,58.979797
M 1489422753962025074,44.158936,41.93878,59.039307
M 1489422753978779224,44.158936,42.118835,58.979797
M 1489422753995746998,44.039917,42.17987,58.73871
M 1489422754012318043,43.97888,42.359924,58.61969
M 1489422754029224781,43.79883,42.23938,58.61969
M 1489422754045856861,43.73932,42.23938,58.6792
M 1489422754062702564,43.559265,42.599487,58.799744
M 1489422754079456715,43.559265,42.419434,58.799744
M 1489422754096241383,43.499756,42.419434,58.558655
M 1489422754113056568,43.559265,42.118835,58.6792
M 1489422754129902271,43.559265,42.23938,58.61969
M 1489422754146625904,43.67981,42.17987,58.499146
M 1489422754163380054,43.73932,42.29889,58.439636
M 1489422754180256275,43.79883,42.359924,58.31909
M 1489422754197010426,43.79883,42.23938,58.499146
M 1489422754213764576,44.099426,42.419434,58.558655
M 1489422754230549244,44.158936,42.23938,58.31909
M 1489422754247394947,44.27948,42.29889,58.139038
M 1489422754264088062,44.158936,42.059326,58.139038
M 1489422754280933765,44.21997,41.999817,58.139038
M 1489422754297779468,44.3985,41.879272,58.018494
M 1489422754314411549,44.27948,41.758728,58.198547
M 1489422754331257252,44.3985,41.758728,58.07953
M 1489422754348011402,44.519043,41.93878,58.259583
M 1489422754365223316,44.459534,42.17987,58.499146
M 1489422754381611256,44.27948,42.17987,58.61969
M 1489422754398365406,44.3985,42.359924,58.61969
M 1489422754415424732,44.27948,42.599487,58.6792
M 1489422754431995777,44.21997,42.77954,58.6792
M 1489422754448780445,44.099426,42.83905,58.499146
M 1489422754465473560,43.97888,43.078613,58.499146
M 1489422754482319263,43.79883,43.078613,58.499146
M 1489422754499195484,43.67981,43.319702,58.73871
M 1489422754515888599,43.618774,43.37921,58.859253
M 1489422754532673267,43.499756,43.078613,58.979797
M 1489422754549457935,43.618774,43.019104,58.799744
M 1489422754566242603,43.43872,42.89856,58.558655
M 1489422754583057789,43.499756,43.078613,58.499146
M 1489422754599903492,43.319702,42.959595,58.558655
M 1489422754616596607,43.319702,42.83905,58.73871
M 1489422754633350758,43.67981,42.718506,58.73871
M 1489422754650196461,43.79883,42.539978,58.61969
M 1489422754667255787,43.919373,42.539978,58.499146
M 1489422754683735279,43.67981,42.29889,58.3786
M 1489422754700519947,44.039917,42.23938,58.439636
M 1489422754717335133,44.099426,41.93878,58.439636
M 1489422754734058765,44.27948,41.879272,58.31909
M 1489422754750904468,44.158936,41.879272,58.139038
M 1489422754767658619,44.33899,41.758728,58.07953
M 1489422754784534840,44.3985,42.059326,58.07953
M 1489422754801258472,44.33899,42.059326,58.139038
M 1489422754818012623,44.519043,41.999817,58.259583
M 1489422754834888843,44.158936,41.879272,58.3786
M 1489422754851642994,44.21997,41.879272,58.198547
M 1489422754868336109,44.27948,41.93878,58.198547
M 1489422754885212330,44.33899,41.758728,58.07953
M 1489422754901966480,44.21997,41.93878,58.259583
M 1489422754918690113,44.459534,41.93878,58.3786
M 1489422754935444263,44.519043,41.879272,58.439636
M 1489422754952259449,44.459534,41.69922,58.558655
M 1489422754969196705,44.758606,41.69922,58.3786
M 1489422754985767750,44.639587,41.69922,58.6792
M 1489422755002857593,44.639587,41.63971,58.439636
M 1489422755019733814,44.519043,42.059326,58.439636
M 1489422755036457447,44.27948,42.17987,58.139038
M 1489422755053089527,44.27948,42.118835,58.31909
M 1489422755069660572,44.459534,42.29889,58.499146
M 1489422755086262134,44.459534,42.539978,58.439636
M 1489422755103199390,44.3985,42.599487,58.558655
M 1489422755119984058,44.3985,42.658997,58.3786
M 1489422755136768726,44.27948,42.658997,58.259583
M 1489422755153553394,44.459534,42.478943,58.3786
M 1489422755170338062,44.3985,42.658997,58.3786
M 1489422755187092213,44.099426,42.658997,58.439636
M 1489422755203876881,44.039917,42.539978,58.31909
M 1489422755220722584,44.158936,42.599487,58.439636
M 1489422755237507252,43.97888,42.478943,58.558655
M 1489422755254261402,44.099426,42.359924,58.439636
M 1489422755271015552,44.158936,42.17987,58.558655
M 1489422755287891773,44.099426,42.17987,58.3786
M 1489422755304645924,44.099426,41.999817,58.31909
M 1489422755321369556,44.039917,41.999817,58.259583
M 1489422755338215259,44.099426,42.059326,58.139038
M 1489422755354969410,44.158936,42.23938,58.259583
M 1489422755371784595,44.21997,42.29889,58.3786
M 1489422755388569263,44.158936,42.29889,58.439636
M 1489422755405323414,44.099426,42.478943,58.439636
M 1489422755422077564,44.21997,42.419434,58.3786
M 1489422755438862232,44.519043,42.419434,58.3786
M 1489422755455677418,44.578552,42.419434,58.31909
M 1489422755472492603,44.459534,42.599487,58.31909
M 1489422755489246754,44.578552,42.599487,58.198547
M 1489422755506061939,44.578552,42.658997,58.139038
M 1489422755522785572,44.639587,42.658997,58.439636
M 1489422755539600758,44.639587,42.599487,58.259583
M 1489422755556354908,44.81964,42.539978,58.31909
M 1489422755573170093,44.578552,42.29889,58.259583
M 1489422755589985279,44.578552,42.29889,58.259583
M 1489422755606769947,44.758606,42.23938,58.558655
M 1489422755623554615,44.578552,42.23938,58.558655
M 1489422755640339283,44.758606,42.419434,58.259583
M 1489422755657123951,44.639587,42.658997,58.018494
M 1489422755673847584,44.519043,42.478943,58.259583
M 1489422755690693287,44.27948,42.359924,58.07953
M 1489422755707447437,44.33899,42.599487,58.07953
M 1489422755724201588,44.459534,42.718506,57.899475
M 1489422755741016773,44.33899,43.019104,57.659912
M 1489422755757831959,44.21997,42.718506,57.77893
M 1489422755774616627,44.33899,42.539978,57.958984
M 1489422755791370777,44.81964,42.419434,58.139038
M 1489422755808155445,44.81964,42.539978,57.958984
M 1489422755824940113,44.758606,42.419434,58.198547
M 1489422755841755299,44.758606,42.23938,58.07953
M 1489422755858509449,44.459534,42.23938,58.07953
M 1489422755875294117,44.21997,42.059326,58.198547
M 1489422755892048267,44.27948,42.23938,58.198547
M 1489422755908893970,44.27948,42.599487,58.259583
M 1489422755925678638,44.3985,42.718506,58.439636
M 1489422755942432789,44.33899,42.77954,58.6792
M 1489422755959217457,44.3985,42.83905,58.558655
M 1489422755976002125,44.459534,42.83905,58.499146
M 1489422755992786793,44.699097,42.599487,58.558655
M 1489422756009601978,44.81964,42.478943,58.61969
M 1489422756026356129,44.758606,42.419434,58.6792
M 1489422756043171314,44.459534,42.29889,58.799744
M 1489422756059925465,44.27948,42.059326,58.6792
M 1489422756076710133,44.33899,42.118835,58.61969
M 1489422756093494801,44.33899,42.059326,58.799744
M 1489422756110279468,44.33899,42.059326,58.979797
M 1489422756127064136,44.33899,42.059326,58.799744
M 1489422756144031910,44.158936,42.059326,58.61969
M 1489422756160877613,44.27948,42.118835,58.439636
M 1489422756177540211,44.27948,42.118835,58.558655
M 1489422756194324879,44.21997,42.23938,58.61969
