W (88:51:fb:8a:bc:52,-32),(c8:cb:b8:f9:8d:c0,-55),(c8:cb:b8:f9:8d:c5,-54),(c8:cb:b8:f9:8d:c2,-54),(c8:cb:b8:f9:8d:c7,-54),(c8:cb:b8:f9:8d:c6,-55),(c8:cb:b8:f9:8d:c4,-56),(c8:cb:b8:f9:8d:c3,-54),(c8:cb:b8:f9:8d:d3,-64),(c8:cb:b8:f9:8d:d2,-65),(c8:cb:b8:f9:8d:d7,-72),(c8:cb:b8:f9:8d:c1,-54),(c8:cb:b8:f9:8d:d1,-71),(c8:cb:b8:f9:8d:d5,-71),(c8:cb:b8:f9:8d:d0,-65),(c8:cb:b8:f9:8d:d4,-65),(c8:cb:b8:f9:8d:d6,-73),(88:51:fb:8a:bc:50,-37),(d8:9d:67:91:d0:f0,-47),(88:51:fb:8a:bc:51,-33),(88:51:fb:8a:bc:53,-37),(d8:9d:67:91:d0:f3,-47),(88:51:fb:8a:bc:45,-36),(88:51:fb:8a:bc:47,-36),(88:51:fb:8a:bc:40,-37),(88:51:fb:8a:bc:42,-37),(00:23:33:a2:48:b1,-70),(88:51:fb:8a:bc:43,-37),(88:51:fb:8a:bc:46,-37),(88:51:fb:8a:bc:44,-36),(88:51:fb:8a:bc:41,-37),(88:51:fb:8a:bc:55,-31),(88:51:fb:8a:bc:57,-35),(20:c9:d0:19:33:83,-59),(d8:9d:67:91:d0:f2,-45),(d8:9d:67:91:d0:f5,-48),(00:23:33:a2:48:b8,-56),(00:23:33:a2:48:bd,-56),(00:23:33:a2:48:bc,-56),(00:23:33:a2:48:b7,-73),(00:23:33:a2:48:b4,-67),(00:3a:9a:51:ab:52,-77),(00:03:52:e5:44:41,-74),(00:03:52:e5:44:45,-75),(88:51:fb:8a:bc:56,-32),(88:51:fb:8a:bc:54,-57),(d8:9d:67:91:d0:f1,-49),(00:23:33:a2:48:b9,-56),(00:03:52:2b:84:08,-59),(00:03:52:2b:84:06,-61),(00:23:33:a2:48:b6,-71),(00:03:52:e5:44:49,-75),(00:03:52:e5:44:42,-67),(00:03:52:e5:44:46,-72),(00:03:52:2b:84:01,-61),(00:03:52:2b:84:05,-60),(00:23:33:a2:48:b3,-69),(20:4c:9e:ea:10:16,-69),(20:4c:9e:ea:10:1c,-68),(20:4c:9e:ea:10:1d,-68),(00:03:52:e3:8b:15,-67),(00:23:33:a2:48:b2,-67),(00:03:52:e3:8b:11,-67),(00:03:52:2b:89:c5,-73),(00:03:52:2b:89:c1,-71),(00:3a:9a:51:ab:5d,-78),(00:03:52:29:ca:d5,-73),(d8:9d:67:91:d0:f4,-45),(00:03:52:2b:84:02,-59),(00:03:52:e3:85:59,-65),(20:4c:9e:ea:10:19,-69),(00:03:52:e3:8b:16,-68),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-72),(00:03:52:e3:8b:12,-68),(00:03:52:29:ca:d6,-74),(00:03:52:e3:8b:18,-68),(00:03:52:2b:89:c8,-68),(00:03:52:2b:89:c9,-71),(00:03:52:29:ca:d2,-75),(00:03:52:e3:85:51,-65),(00:03:52:e3:85:55,-64),(2c:30:33:1d:7a:f0,-74),(00:1e:4a:56:20:48,-80),(00:03:52:29:ca:d1,-75),(00:03:52:e3:85:58,-65),(00:03:52:e3:85:52,-65),(00:03:52:29:ca:d8,-81),(00:03:52:e5:44:48,-75),(d8:9d:67:91:d0:f7,-47),(00:03:52:e3:85:56,-64),(00:03:52:29:ca:d9,-77),(00:3a:9a:51:ab:59,-80),

W (88:51:fb:8a:bc:52,-35),(c8:cb:b8:f9:8d:c0,-54),(c8:cb:b8:f9:8d:c5,-53),(c8:cb:b8:f9:8d:c2,-53),(c8:cb:b8:f9:8d:c7,-54),(c8:cb:b8:f9:8d:c6,-53),(c8:cb:b8:f9:8d:c4,-53),(c8:cb:b8:f9:8d:c3,-53),(c8:cb:b8:f9:8d:d3,-61),(c8:cb:b8:f9:8d:d2,-62),(c8:cb:b8:f9:8d:d7,-70),(c8:cb:b8:f9:8d:c1,-54),(c8:cb:b8:f9:8d:d1,-64),(c8:cb:b8:f9:8d:d5,-70),(c8:cb:b8:f9:8d:d0,-62),(c8:cb:b8:f9:8d:d4,-63),(c8:cb:b8:f9:8d:d6,-63),(88:51:fb:8a:bc:50,-41),(d8:9d:67:91:d0:f0,-49),(88:51:fb:8a:bc:51,-37),(88:51:fb:8a:bc:53,-52),(d8:9d:67:91:d0:f3,-47),(88:51:fb:8a:bc:45,-39),(88:51:fb:8a:bc:47,-39),(88:51:fb:8a:bc:40,-40),(88:51:fb:8a:bc:42,-39),(00:23:33:a2:48:b1,-70),(88:51:fb:8a:bc:43,-39),(88:51:fb:8a:bc:46,-39),(88:51:fb:8a:bc:44,-40),(88:51:fb:8a:bc:41,-39),(88:51:fb:8a:bc:55,-36),(88:51:fb:8a:bc:57,-53),(20:c9:d0:19:33:83,-59),(d8:9d:67:91:d0:f2,-48),(d8:9d:67:91:d0:f5,-48),(00:23:33:a2:48:b8,-60),(00:23:33:a2:48:bd,-61),(00:23:33:a2:48:bc,-60),(00:23:33:a2:48:b7,-69),(00:23:33:a2:48:b4,-67),(00:03:52:e5:44:41,-74),(00:03:52:e5:44:45,-75),(88:51:fb:8a:bc:56,-36),(88:51:fb:8a:bc:54,-45),(d8:9d:67:91:d0:f1,-49),(00:23:33:a2:48:b9,-60),(00:03:52:2b:84:08,-58),(00:03:52:2b:84:06,-59),(00:23:33:a2:48:b6,-71),(00:03:52:e5:44:49,-72),(00:03:52:e5:44:42,-70),(00:03:52:e5:44:46,-71),(00:03:52:2b:84:01,-59),(00:03:52:2b:84:05,-60),(00:23:33:a2:48:b3,-69),(20:4c:9e:ea:10:16,-73),(20:4c:9e:ea:10:1c,-73),(20:4c:9e:ea:10:1d,-72),(00:03:52:e3:8b:15,-63),(00:23:33:a2:48:b2,-67),(00:03:52:e3:8b:11,-64),(00:03:52:2b:89:c5,-73),(00:03:52:2b:89:c1,-67),(00:3a:9a:51:ab:5d,-77),(00:03:52:29:ca:d5,-63),(d8:9d:67:91:d0:f4,-45),(00:03:52:2b:84:02,-59),(00:03:52:e3:85:59,-65),(20:4c:9e:ea:10:19,-73),(00:03:52:e3:8b:16,-64),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-74),(00:03:52:e3:8b:12,-64),(00:03:52:29:ca:d6,-62),(00:03:52:e3:8b:18,-64),(00:03:52:2b:89:c8,-68),(00:03:52:2b:89:c9,-71),(00:03:52:29:ca:d2,-62),(00:03:52:e3:85:51,-65),(00:03:52:e3:85:55,-64),(2c:30:33:1d:7a:f0,-74),(00:1e:4a:56:20:48,-80),(00:03:52:29:ca:d1,-62),(00:03:52:e3:85:58,-65),(00:03:52:e3:85:52,-65),(00:03:52:29:ca:d8,-66),(00:03:52:e5:44:48,-71),(d8:9d:67:91:d0:f7,-47),(00:03:52:e3:85:56,-64),(00:03:52:29:ca:d9,-64),(00:3a:9a:51:ab:59,-80),(bc:f1:f2:2f:7b:dc,-78),(bc:f1:f2:2f:7b:d8,-79),(bc:f1:f2:2f:7b:dd,-81),(bc:f1:f2:2f:7b:d9,-79),(00:1e:4a:56:20:49,-80),

W (88:51:fb:8a:bc:52,-36),(c8:cb:b8:f9:8d:c0,-53),(c8:cb:b8:f9:8d:c5,-53),(c8:cb:b8:f9:8d:c2,-53),(c8:cb:b8:f9:8d:c7,-53),(c8:cb:b8:f9:8d:c6,-53),(c8:cb:b8:f9:8d:c4,-53),(c8:cb:b8:f9:8d:c3,-53),(c8:cb:b8:f9:8d:d3,-61),(c8:cb:b8:f9:8d:d2,-62),(c8:cb:b8:f9:8d:d7,-70),(c8:cb:b8:f9:8d:c1,-53),(c8:cb:b8:f9:8d:d1,-64),(c8:cb:b8:f9:8d:d5,-70),(c8:cb:b8:f9:8d:d0,-62),(c8:cb:b8:f9:8d:d4,-63),(c8:cb:b8:f9:8d:d6,-63),(88:51:fb:8a:bc:50,-37),(d8:9d:67:91:d0:f0,-49),(88:51:fb:8a:bc:51,-37),(88:51:fb:8a:bc:53,-44),(d8:9d:67:91:d0:f3,-50),(88:51:fb:8a:bc:45,-40),(88:51:fb:8a:bc:47,-40),(88:51:fb:8a:bc:40,-41),(88:51:fb:8a:bc:42,-41),(00:23:33:a2:48:b1,-69),(88:51:fb:8a:bc:43,-41),(88:51:fb:8a:bc:46,-41),(88:51:fb:8a:bc:44,-41),(88:51:fb:8a:bc:41,-41),(88:51:fb:8a:bc:55,-53),(88:51:fb:8a:bc:57,-45),(20:c9:d0:19:33:83,-62),(d8:9d:67:91:d0:f2,-49),(d8:9d:67:91:d0:f5,-51),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:bd,-61),(00:23:33:a2:48:bc,-61),(00:23:33:a2:48:b7,-69),(00:03:52:e5:44:41,-68),(00:03:52:e5:44:45,-68),(88:51:fb:8a:bc:56,-36),(88:51:fb:8a:bc:54,-39),(d8:9d:67:91:d0:f1,-49),(00:23:33:a2:48:b9,-62),(00:03:52:2b:84:08,-58),(00:03:52:2b:84:06,-59),(00:03:52:e5:44:49,-70),(00:03:52:e5:44:42,-70),(00:03:52:e5:44:46,-71),(00:03:52:2b:84:01,-58),(00:03:52:2b:84:05,-57),(00:23:33:a2:48:b3,-73),(20:4c:9e:ea:10:16,-72),(20:4c:9e:ea:10:1c,-71),(20:4c:9e:ea:10:1d,-71),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(00:03:52:2b:89:c5,-73),(00:03:52:2b:89:c1,-71),(00:3a:9a:51:ab:5d,-77),(00:03:52:29:ca:d5,-64),(00:03:52:2b:84:02,-59),(20:4c:9e:ea:10:19,-71),(00:03:52:e3:8b:16,-55),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-73),(00:03:52:e3:8b:12,-55),(00:03:52:29:ca:d6,-62),(00:03:52:e3:8b:18,-56),(00:03:52:2b:89:c8,-73),(00:03:52:2b:89:c9,-72),(00:03:52:29:ca:d2,-64),(2c:30:33:1d:7a:f0,-71),(00:03:52:29:ca:d1,-64),(00:03:52:29:ca:d8,-61),(00:03:52:e5:44:48,-69),(00:03:52:29:ca:d9,-63),(bc:f1:f2:2f:7b:dc,-78),(bc:f1:f2:2f:7b:d8,-79),(bc:f1:f2:2f:7b:dd,-81),(bc:f1:f2:2f:7b:d9,-79),(00:1e:4a:56:20:49,-80),

W (88:51:fb:8a:bc:52,-36),(c8:cb:b8:f9:8d:c0,-53),(c8:cb:b8:f9:8d:c5,-53),(c8:cb:b8:f9:8d:c2,-53),(c8:cb:b8:f9:8d:c7,-53),(c8:cb:b8:f9:8d:c6,-53),(c8:cb:b8:f9:8d:c4,-53),(c8:cb:b8:f9:8d:c3,-53),(c8:cb:b8:f9:8d:d3,-61),(c8:cb:b8:f9:8d:d2,-62),(c8:cb:b8:f9:8d:d7,-70),(c8:cb:b8:f9:8d:c1,-53),(c8:cb:b8:f9:8d:d1,-64),(c8:cb:b8:f9:8d:d5,-70),(c8:cb:b8:f9:8d:d0,-62),(c8:cb:b8:f9:8d:d4,-63),(c8:cb:b8:f9:8d:d6,-63),(88:51:fb:8a:bc:50,-37),(d8:9d:67:91:d0:f0,-49),(88:51:fb:8a:bc:51,-37),(88:51:fb:8a:bc:53,-44),(d8:9d:67:91:d0:f3,-50),(88:51:fb:8a:bc:45,-40),(88:51:fb:8a:bc:47,-40),(88:51:fb:8a:bc:40,-41),(88:51:fb:8a:bc:42,-41),(00:23:33:a2:48:b1,-69),(88:51:fb:8a:bc:43,-41),(88:51:fb:8a:bc:46,-41),(88:51:fb:8a:bc:44,-41),(88:51:fb:8a:bc:41,-41),(88:51:fb:8a:bc:55,-53),(88:51:fb:8a:bc:57,-45),(20:c9:d0:19:33:83,-62),(d8:9d:67:91:d0:f2,-49),(d8:9d:67:91:d0:f5,-51),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:bd,-61),(00:23:33:a2:48:bc,-61),(00:23:33:a2:48:b7,-69),(00:03:52:e5:44:41,-68),(00:03:52:e5:44:45,-68),(88:51:fb:8a:bc:56,-36),(88:51:fb:8a:bc:54,-39),(d8:9d:67:91:d0:f1,-49),(00:23:33:a2:48:b9,-62),(00:03:52:2b:84:08,-58),(00:03:52:2b:84:06,-59),(00:03:52:e5:44:49,-70),(00:03:52:e5:44:42,-70),(00:03:52:e5:44:46,-71),(00:03:52:2b:84:01,-58),(00:03:52:2b:84:05,-57),(00:23:33:a2:48:b3,-73),(20:4c:9e:ea:10:16,-72),(20:4c:9e:ea:10:1c,-71),(20:4c:9e:ea:10:1d,-71),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(00:03:52:2b:89:c5,-73),(00:03:52:2b:89:c1,-71),(00:3a:9a:51:ab:5d,-77),(00:03:52:29:ca:d5,-64),(00:03:52:2b:84:02,-59),(20:4c:9e:ea:10:19,-71),(00:03:52:e3:8b:16,-55),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-73),(00:03:52:e3:8b:12,-55),(00:03:52:29:ca:d6,-62),(00:03:52:e3:8b:18,-56),(00:03:52:2b:89:c8,-73),(00:03:52:2b:89:c9,-72),(00:03:52:29:ca:d2,-64),(2c:30:33:1d:7a:f0,-71),(00:03:52:29:ca:d1,-64),(00:03:52:29:ca:d8,-61),(00:03:52:e5:44:48,-69),(00:03:52:29:ca:d9,-63),(bc:f1:f2:2f:7b:dc,-78),(bc:f1:f2:2f:7b:d8,-79),(bc:f1:f2:2f:7b:dd,-81),(bc:f1:f2:2f:7b:d9,-79),(00:1e:4a:56:20:49,-80),

36.000004	6.0
W (88:51:fb:8a:bc:52,-40),(c8:cb:b8:f9:8d:c0,-54),(c8:cb:b8:f9:8d:c5,-54),(c8:cb:b8:f9:8d:c2,-53),(c8:cb:b8:f9:8d:c7,-54),(c8:cb:b8:f9:8d:c6,-54),(c8:cb:b8:f9:8d:c4,-55),(c8:cb:b8:f9:8d:c3,-54),(c8:cb:b8:f9:8d:d3,-66),(c8:cb:b8:f9:8d:d2,-65),(c8:cb:b8:f9:8d:d7,-65),(c8:cb:b8:f9:8d:c1,-54),(c8:cb:b8:f9:8d:d1,-70),(c8:cb:b8:f9:8d:d5,-73),(c8:cb:b8:f9:8d:d0,-71),(c8:cb:b8:f9:8d:d4,-64),(c8:cb:b8:f9:8d:d6,-66),(88:51:fb:8a:bc:50,-41),(d8:9d:67:91:d0:f0,-51),(88:51:fb:8a:bc:51,-40),(88:51:fb:8a:bc:53,-43),(d8:9d:67:91:d0:f3,-50),(88:51:fb:8a:bc:45,-43),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:42,-43),(00:23:33:a2:48:b1,-63),(88:51:fb:8a:bc:43,-43),(88:51:fb:8a:bc:46,-45),(88:51:fb:8a:bc:44,-45),(88:51:fb:8a:bc:41,-43),(88:51:fb:8a:bc:55,-41),(88:51:fb:8a:bc:57,-45),(20:c9:d0:19:33:83,-54),(d8:9d:67:91:d0:f2,-49),(d8:9d:67:91:d0:f5,-49),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:bd,-61),(00:23:33:a2:48:bc,-63),(00:23:33:a2:48:b7,-65),(00:03:52:e5:44:41,-69),(00:03:52:e5:44:45,-68),(88:51:fb:8a:bc:56,-40),(88:51:fb:8a:bc:54,-43),(d8:9d:67:91:d0:f1,-54),(00:23:33:a2:48:b9,-63),(00:03:52:2b:84:08,-58),(00:03:52:2b:84:06,-58),(00:03:52:e5:44:49,-70),(00:03:52:e5:44:42,-68),(00:03:52:e5:44:46,-67),(00:03:52:2b:84:01,-57),(00:03:52:2b:84:05,-58),(00:23:33:a2:48:b3,-65),(20:4c:9e:ea:10:16,-69),(20:4c:9e:ea:10:1c,-70),(20:4c:9e:ea:10:1d,-70),(00:03:52:e3:8b:15,-60),(00:03:52:e3:8b:11,-60),(00:03:52:2b:89:c5,-62),(00:03:52:2b:89:c1,-66),(00:3a:9a:51:ab:5d,-77),(00:03:52:29:ca:d5,-65),(00:03:52:2b:84:02,-58),(20:4c:9e:ea:10:19,-69),(00:03:52:e3:8b:16,-60),(00:03:52:2b:89:c6,-65),(00:03:52:2b:89:c2,-69),(00:03:52:e3:8b:12,-60),(00:03:52:29:ca:d6,-64),(00:03:52:e3:8b:18,-59),(00:03:52:2b:89:c8,-65),(00:03:52:2b:89:c9,-69),(00:03:52:29:ca:d2,-64),(2c:30:33:1d:7a:f0,-71),(00:03:52:29:ca:d1,-62),(00:03:52:29:ca:d8,-66),(00:03:52:e5:44:48,-61),(00:03:52:29:ca:d9,-63),(bc:f1:f2:2f:7b:dc,-78),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dd,-78),(bc:f1:f2:2f:7b:d9,-77),(00:1e:4a:56:20:49,-80),(d8:9d:67:91:d0:f7,-49),(00:23:33:a2:48:b2,-69),(00:3a:9a:51:ab:58,-79),(2c:30:33:1d:9d:cc,-75),(00:1e:4a:56:20:48,-80),(d8:9d:67:91:d0:f4,-50),(00:23:33:a2:48:b6,-61),(00:03:52:e3:85:55,-62),(00:03:52:e3:85:51,-63),(20:4c:9e:a3:ff:8c,-79),(20:4c:9e:a3:ff:86,-79),(00:03:52:e3:85:52,-63),

W (88:51:fb:8a:bc:52,-43),(c8:cb:b8:f9:8d:c0,-58),(c8:cb:b8:f9:8d:c5,-58),(c8:cb:b8:f9:8d:c2,-57),(c8:cb:b8:f9:8d:c7,-58),(c8:cb:b8:f9:8d:c6,-58),(c8:cb:b8:f9:8d:c4,-57),(c8:cb:b8:f9:8d:c3,-57),(c8:cb:b8:f9:8d:d3,-66),(c8:cb:b8:f9:8d:d2,-65),(c8:cb:b8:f9:8d:d7,-65),(c8:cb:b8:f9:8d:c1,-58),(c8:cb:b8:f9:8d:d1,-70),(c8:cb:b8:f9:8d:d5,-73),(c8:cb:b8:f9:8d:d0,-71),(c8:cb:b8:f9:8d:d4,-64),(c8:cb:b8:f9:8d:d6,-66),(88:51:fb:8a:bc:50,-54),(d8:9d:67:91:d0:f0,-51),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:53,-43),(d8:9d:67:91:d0:f3,-50),(88:51:fb:8a:bc:45,-43),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:42,-43),(00:23:33:a2:48:b1,-58),(88:51:fb:8a:bc:43,-43),(88:51:fb:8a:bc:46,-45),(88:51:fb:8a:bc:44,-45),(88:51:fb:8a:bc:41,-43),(88:51:fb:8a:bc:55,-43),(88:51:fb:8a:bc:57,-45),(20:c9:d0:19:33:83,-51),(d8:9d:67:91:d0:f2,-49),(d8:9d:67:91:d0:f5,-58),(00:23:33:a2:48:b8,-66),(00:23:33:a2:48:bd,-67),(00:23:33:a2:48:bc,-67),(00:23:33:a2:48:b7,-57),(00:03:52:e5:44:41,-61),(00:03:52:e5:44:45,-60),(88:51:fb:8a:bc:56,-46),(88:51:fb:8a:bc:54,-43),(d8:9d:67:91:d0:f1,-50),(00:23:33:a2:48:b9,-65),(00:03:52:2b:84:08,-54),(00:03:52:2b:84:06,-54),(00:03:52:e5:44:49,-62),(00:03:52:e5:44:42,-64),(00:03:52:e5:44:46,-62),(00:03:52:2b:84:01,-52),(00:03:52:2b:84:05,-52),(00:23:33:a2:48:b3,-58),(20:4c:9e:ea:10:16,-69),(20:4c:9e:ea:10:1c,-69),(20:4c:9e:ea:10:1d,-69),(00:03:52:e3:8b:15,-58),(00:03:52:e3:8b:11,-59),(00:03:52:2b:89:c5,-72),(00:03:52:2b:89:c1,-72),(00:3a:9a:51:ab:5d,-75),(00:03:52:29:ca:d5,-63),(00:03:52:2b:84:02,-55),(20:4c:9e:ea:10:19,-69),(00:03:52:e3:8b:16,-58),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-73),(00:03:52:e3:8b:12,-57),(00:03:52:29:ca:d6,-62),(00:03:52:e3:8b:18,-59),(00:03:52:2b:89:c8,-73),(00:03:52:2b:89:c9,-73),(00:03:52:29:ca:d2,-63),(2c:30:33:1d:7a:f0,-71),(00:03:52:29:ca:d1,-62),(00:03:52:29:ca:d8,-63),(00:03:52:e5:44:48,-60),(00:03:52:29:ca:d9,-63),(bc:f1:f2:2f:7b:dc,-76),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dd,-76),(bc:f1:f2:2f:7b:d9,-76),(d8:9d:67:91:d0:f7,-49),(00:23:33:a2:48:b2,-58),(00:3a:9a:51:ab:58,-79),(2c:30:33:1d:9d:cc,-75),(00:1e:4a:56:20:48,-80),(d8:9d:67:91:d0:f4,-51),(00:23:33:a2:48:b6,-59),(00:03:52:e3:85:55,-62),(00:03:52:e3:85:51,-63),(20:4c:9e:a3:ff:8c,-79),(20:4c:9e:a3:ff:86,-79),(00:03:52:e3:85:52,-63),(00:23:33:a2:48:b4,-59),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:54,-82),(00:3a:9a:51:ab:52,-82),(d8:9d:67:91:d0:f6,-50),(00:3a:9a:51:ab:56,-82),

W (88:51:fb:8a:bc:52,-43),(c8:cb:b8:f9:8d:c0,-59),(c8:cb:b8:f9:8d:c5,-59),(c8:cb:b8:f9:8d:c2,-60),(c8:cb:b8:f9:8d:c7,-59),(c8:cb:b8:f9:8d:c6,-61),(c8:cb:b8:f9:8d:c4,-61),(c8:cb:b8:f9:8d:c3,-61),(c8:cb:b8:f9:8d:c1,-59),(88:51:fb:8a:bc:50,-45),(d8:9d:67:91:d0:f0,-52),(88:51:fb:8a:bc:51,-44),(88:51:fb:8a:bc:53,-43),(d8:9d:67:91:d0:f3,-50),(88:51:fb:8a:bc:45,-49),(88:51:fb:8a:bc:47,-49),(88:51:fb:8a:bc:40,-48),(88:51:fb:8a:bc:42,-50),(00:23:33:a2:48:b1,-61),(88:51:fb:8a:bc:43,-50),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:44,-47),(88:51:fb:8a:bc:41,-49),(88:51:fb:8a:bc:55,-43),(88:51:fb:8a:bc:57,-47),(20:c9:d0:19:33:83,-51),(d8:9d:67:91:d0:f2,-49),(d8:9d:67:91:d0:f5,-58),(00:23:33:a2:48:b8,-66),(00:23:33:a2:48:bd,-68),(00:23:33:a2:48:bc,-67),(00:23:33:a2:48:b7,-60),(00:03:52:e5:44:41,-65),(00:03:52:e5:44:45,-60),(88:51:fb:8a:bc:56,-47),(88:51:fb:8a:bc:54,-55),(d8:9d:67:91:d0:f1,-49),(00:23:33:a2:48:b9,-68),(00:03:52:2b:84:08,-54),(00:03:52:2b:84:06,-54),(00:03:52:e5:44:49,-60),(00:03:52:e5:44:42,-64),(00:03:52:e5:44:46,-62),(00:03:52:2b:84:01,-54),(00:03:52:2b:84:05,-54),(00:23:33:a2:48:b3,-60),(20:4c:9e:ea:10:16,-70),(20:4c:9e:ea:10:1c,-70),(20:4c:9e:ea:10:1d,-71),(00:03:52:e3:8b:15,-58),(00:03:52:e3:8b:11,-58),(00:03:52:2b:89:c5,-73),(00:03:52:2b:89:c1,-71),(00:3a:9a:51:ab:5d,-75),(00:03:52:29:ca:d5,-63),(00:03:52:2b:84:02,-55),(20:4c:9e:ea:10:19,-71),(00:03:52:e3:8b:16,-58),(00:03:52:2b:89:c6,-69),(00:03:52:2b:89:c2,-72),(00:03:52:e3:8b:12,-57),(00:03:52:29:ca:d6,-62),(00:03:52:e3:8b:18,-57),(00:03:52:2b:89:c8,-70),(00:03:52:2b:89:c9,-69),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d1,-62),(00:03:52:29:ca:d8,-63),(00:03:52:e5:44:48,-63),(00:03:52:29:ca:d9,-64),(bc:f1:f2:2f:7b:dc,-76),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dd,-76),(bc:f1:f2:2f:7b:d9,-77),(00:23:33:a2:48:b2,-62),(d8:9d:67:91:d0:f4,-51),(00:23:33:a2:48:b6,-63),(00:23:33:a2:48:b4,-59),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:54,-82),(00:3a:9a:51:ab:52,-82),(d8:9d:67:91:d0:f6,-50),(00:3a:9a:51:ab:56,-82),

W (88:51:fb:8a:bc:52,-43),(c8:cb:b8:f9:8d:c0,-60),(c8:cb:b8:f9:8d:c5,-58),(c8:cb:b8:f9:8d:c2,-59),(c8:cb:b8:f9:8d:c7,-58),(c8:cb:b8:f9:8d:c6,-61),(c8:cb:b8:f9:8d:c4,-59),(c8:cb:b8:f9:8d:c3,-61),(c8:cb:b8:f9:8d:c1,-59),(88:51:fb:8a:bc:50,-45),(d8:9d:67:91:d0:f0,-55),(88:51:fb:8a:bc:51,-44),(88:51:fb:8a:bc:53,-43),(d8:9d:67:91:d0:f3,-48),(88:51:fb:8a:bc:45,-48),(88:51:fb:8a:bc:47,-49),(88:51:fb:8a:bc:40,-50),(88:51:fb:8a:bc:42,-49),(00:23:33:a2:48:b1,-61),(88:51:fb:8a:bc:43,-48),(88:51:fb:8a:bc:46,-48),(88:51:fb:8a:bc:44,-49),(88:51:fb:8a:bc:41,-48),(88:51:fb:8a:bc:55,-43),(88:51:fb:8a:bc:57,-47),(20:c9:d0:19:33:83,-51),(d8:9d:67:91:d0:f2,-50),(d8:9d:67:91:d0:f5,-58),(00:23:33:a2:48:b8,-69),(00:23:33:a2:48:bd,-69),(00:23:33:a2:48:bc,-69),(00:23:33:a2:48:b7,-60),(00:03:52:e5:44:41,-61),(00:03:52:e5:44:45,-65),(88:51:fb:8a:bc:56,-43),(88:51:fb:8a:bc:54,-45),(d8:9d:67:91:d0:f1,-53),(00:23:33:a2:48:b9,-68),(00:03:52:2b:84:08,-54),(00:03:52:2b:84:06,-54),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:42,-57),(00:03:52:e5:44:46,-65),(00:03:52:2b:84:01,-50),(00:03:52:2b:84:05,-51),(00:23:33:a2:48:b3,-57),(20:4c:9e:ea:10:16,-70),(20:4c:9e:ea:10:1c,-70),(20:4c:9e:ea:10:1d,-70),(00:03:52:e3:8b:15,-56),(00:03:52:e3:8b:11,-56),(00:03:52:2b:89:c5,-69),(00:03:52:2b:89:c1,-68),(00:3a:9a:51:ab:5d,-74),(00:03:52:29:ca:d5,-63),(00:03:52:2b:84:02,-51),(20:4c:9e:ea:10:19,-70),(00:03:52:e3:8b:16,-56),(00:03:52:2b:89:c6,-72),(00:03:52:2b:89:c2,-71),(00:03:52:e3:8b:12,-56),(00:03:52:29:ca:d6,-62),(00:03:52:e3:8b:18,-56),(00:03:52:2b:89:c8,-72),(00:03:52:2b:89:c9,-69),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d1,-62),(00:03:52:29:ca:d8,-63),(00:03:52:e5:44:48,-64),(00:03:52:29:ca:d9,-63),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dd,-78),(bc:f1:f2:2f:7b:d9,-77),(00:23:33:a2:48:b2,-61),(d8:9d:67:91:d0:f4,-50),(00:23:33:a2:48:b6,-63),(00:23:33:a2:48:b4,-59),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:54,-82),(00:3a:9a:51:ab:52,-82),(d8:9d:67:91:d0:f6,-50),(00:3a:9a:51:ab:56,-82),(00:3a:9a:51:ab:5c,-73),(c8:cb:b8:f9:8d:d5,-69),(00:3a:9a:51:ab:58,-74),(c0:3f:0e:c4:c8:b2,-78),(c8:cb:b8:f9:8d:d0,-78),(c8:cb:b8:f9:8d:d4,-63),

35.400005	6.0
