1422629706942	-14,2300000000000	2,17500000000000	-30,9400000000000
1422629713493	-15,2638297872340	-6,32127659574468	-29,4978723404255
1422629719392	-13,9303030303030	-2,64848484848485	-29,8969696969697
1422629725291	-13,7189189189189	-0,451351351351351	-29,3675675675675
1422629730993	-15,3600000000000	-0,700000000000000	-28,3142857142857
1422629736942	-13,9666666666667	-2,23333333333333	-30,1466666666666
1422629742592	-16,8088888888889	-0,202222222222222	-31,1511111111111
1422629749092	-17,6780487804878	1,99268292682927	-29,2878048780488
1422629755591	-16,9390243902439	5,18536585365854	-32,0268292682927
1422629761641	-17,3066666666667	1,24333333333333	-34,7833333333333
1422629766593	-19,2379310344828	2,79310344827586	-34,9344827586207
1422629771893	-15,4000000000000	6,38620689655173	-34,4862068965517
1422629778544	-14,6466666666667	2,41333333333334	-37,2333333333333
1422629783742	-17,3366666666667	1,62000000000000	-37,9566666666667
1422629789592	-14,5225806451613	0,370967741935484	-38,0129032258064
1422629795892	-13,9558139534884	2,80697674418605	-38,2534883720930
1422629803141	-12,2900000000000	1,21000000000000	-39,1400000000000
1422629809593	-14,7046511627907	-0,0604651162790698	-37,5953488372093
1422629816542	-13,2500000000000	0,519047619047619	-38,9952380952381
1422629822145	-12,2000000000000	0,680000000000000	-38,6600000000000
1422630159477	-12,4350000000000	0,825000000000000	-39,1800000000000
1422630165329	-15,0822222222222	11,7222222222222	-37,9577777777778
1422630172128	-14,5883720930233	9,23488372093023	-38,0813953488372
1422630179377	-13,8886363636364	7,04545454545455	-37,0909090909091
1422630186078	-15,2400000000000	10,7575000000000	-38,2100000000000
1422630192327	-14,1413793103448	8,31379310344827	-39,1896551724138
1422630197479	-12,6607142857143	7,35357142857143	-38,9535714285714
1422630202529	-12,3206896551724	6,70000000000001	-39,5310344827586
1422630208228	-11,9121212121212	7,11515151515152	-39,8181818181818
1422630213427	-11,8774193548387	3,70322580645162	-38,6709677419355
1422630219779	-15,4952380952381	5,58095238095238	-38,6571428571429
1422630226182	-12,9071428571429	6,32619047619047	-37,6000000000000
1422630232078	-14,9800000000000	7,11666666666667	-35,3400000000000
1422630237830	-14,9341463414634	12,2634146341463	-35,1000000000000
1422630243679	-15,1125000000000	6,58125000000000	-35,0156250000000
1422630248979	-15,8400000000000	6,91666666666667	-32,4566666666667
1422630254330	-14,3620689655172	10,0344827586207	-33,7758620689655
1422630259732	-16,7818181818182	9,86060606060605	-31,1727272727273
1422630265128	-15,1645161290323	9,90322580645161	-32,7322580645161
1422630271028	-16,3322580645161	12,2483870967742	-32,4225806451613
1422630275778	-18,8800000000000	18,3650000000000	-30,9000000000000
1423055106464	-17,4750000000000	4,78000000000000	-35,1400000000000
1423055111414	-16,3688888888889	5,68888888888889	-36,1911111111111
1423055117115	-17,4758620689655	5,61379310344827	-35,5655172413793
1423055121564	-17,8571428571429	8,35714285714286	-36,6714285714286
1423055126514	-21,0185185185185	3,77777777777778	-38,3888888888889
1423055130964	-18,0714285714286	-4,52500000000000	-38,0857142857143
1423055135614	-10,7161290322581	-1,00967741935484	-39,8483870967742
1423055139866	-10,9714285714286	-1,56428571428572	-40,9000000000000
1423055144415	-9,06666666666667	0,451851851851852	-41,5259259259259
1423055148914	-26,0555555555555	1,53703703703704	-38,9000000000000
1423055153614	-20,5787878787879	-7,44848484848485	-33,5151515151515
1423055158916	-25,0413793103448	5,18275862068966	-39,1931034482759
1423055163665	-39,2250000000000	-11,9142857142857	-31,8142857142857
1423055168264	-5,62500000000000	-34,3892857142857	-21,3214285714286
1423055172714	28,7222222222222	-23,6259259259259	-32,7407407407408
1423055177114	10,5344827586207	-26,1000000000000	-34,7862068965517
1423055181614	11,7206896551724	-35,1793103448276	-21,2000000000000
1423055185964	19,0071428571429	-34,4000000000000	-22,4428571428571
1423055192715	19,4172413793103	-32,5793103448276	-23,4172413793103
1423055197316	21,2757575757576	-32,4181818181818	-18,8515151515151
1423055202365	22,6250000000000	-30,1968750000000	-15,9500000000000
1423055206914	21,9000000000000	-26,9925925925926	-16,3000000000000
1423055212464	21,0142857142857	-29	-12,1285714285714
1423055217014	25,4620689655173	-28,4241379310345	-10,3689655172414
1423055221863	24,7178571428571	-23,6035714285714	-15,5000000000000
1423055225764	21,0300000000000	-28,5250000000000	-16,1000000000000
1422631708605	-29,4250000000000	-15,7250000000000	-30,7850000000000
1422631715703	-31,9875000000000	7,10625000000000	-33,1906250000000
1422631721103	-24,3500000000000	6,61000000000000	-37,8266666666667
1422631726002	-24,1375000000000	13,7375000000000	-35,1625000000000
1422631731102	-21,8300000000000	14,8333333333333	-35,3866666666667
1422631736202	17,1700000000000	11,3200000000000	-42,8466666666667
1422631741402	15,0200000000000	8,37333333333333	-42,5000000000000
1422631746702	16,2066666666667	8,64666666666666	-41,1666666666667
1422631751851	23,7793103448276	12,0758620689655	-38,4551724137931
1422631757705	30,3190476190476	20,9452380952381	-26,3357142857143
1422631764504	33,7333333333333	23,0333333333334	-24,4600000000000
1422631769803	29,6700000000000	7,10333333333333	-31,9133333333333
1422631775602	28,0133333333333	2,97666666666667	-38,8600000000000
1422631781255	4,55172413793104	13,6551724137931	-42,7620689655172
1422631785903	5,44500000000000	23,6500000000000	-43,6500000000000
1422632117056	-1,44000000000000	-40,7750000000000	-22,1650000000000
1422632122606	-5,68292682926829	-40,2390243902439	-18,9097560975610
1422632129157	-7,95750000000000	-37,5275000000000	-18,3300000000000
1422632136757	-16,4320000000000	-34,0880000000000	-12,2140000000000
1422632142412	-40,9068965517241	-14,0379310344828	1,47241379310345
1422632147957	6,08157894736842	4,06578947368421	-28,5394736842105
