27.600012	6.0
M 1489425919847280488,49.49951,30.53894,51.719666
M 1489425919869710908,49.55902,30.059814,51.53961
M 1489425919887014375,49.91913,30.53894,52.619934
M 1489425919903005586,49.739075,30.53894,52.43988
M 1489425919919607148,50.15869,30.778503,53.15857
M 1489425919947225557,50.45929,30.839539,53.39966
M 1489425919969991670,50.45929,30.358887,53.03955
M 1489425919986745820,50.39978,30.479431,52.619934
M 1489425920003591523,50.579834,30.299377,52.738953
M 1489425920020376191,50.93994,30.479431,52.919006
M 1489425920037099824,50.99945,30.53894,53.15857
M 1489425920053853975,51.239014,30.839539,53.279114
M 1489425920070730195,51.298523,31.019592,53.219604
M 1489425920087423310,51.35956,31.13861,53.338623
M 1489425920104269014,51.478577,31.439209,53.459167
M 1489425920121114717,51.35956,31.439209,53.459167
M 1489425920137777314,51.65863,31.799316,53.39966
M 1489425920154623017,51.53961,32.03888,53.279114
M 1489425920171377168,51.53961,32.218933,53.03955
M 1489425920188375459,51.65863,32.218933,53.39966
M 1489425920204946504,51.478577,32.27997,53.39966
M 1489425920221700654,51.59912,32.51953,53.279114
M 1489425920238668428,51.478577,32.458496,53.338623
M 1489425920255331025,51.53961,32.759094,53.338623
M 1489425920272085176,51.59912,32.57904,53.459167
M 1489425920288808809,51.719666,32.57904,53.759766
M 1489425920305685029,51.719666,32.398987,53.69873
M 1489425920322591767,51.53961,32.398987,53.459167
M 1489425920339223848,51.59912,32.458496,53.579712
M 1489425920355977998,51.65863,32.51953,54.119873
M 1489425920372823701,52.079773,32.699585,54.299927
M 1489425920389577851,52.018738,32.398987,54.299927
M 1489425920406362519,52.018738,32.699585,54.23889
M 1489425920423208223,52.139282,32.51953,54.058838
M 1489425920439931855,52.079773,32.57904,53.93982
M 1489425920456686006,52.378845,32.699585,53.878784
M 1489425920473531709,52.49939,32.759094,53.99933
M 1489425920490407930,52.319336,32.818604,53.819275
M 1489425920507070527,52.19879,32.818604,53.819275
M 1489425920523824678,52.259827,33.299255,54.058838
M 1489425920540639863,52.079773,33.17871,54.119873
M 1489425920557455049,51.89972,33.358765,54.119873
M 1489425920574270234,52.19879,33.53882,54.179382
M 1489425920591024385,52.018738,33.47931,54.119873
M 1489425920607931123,52.19879,33.358765,53.69873
M 1489425920624624238,52.19879,33.299255,53.69873
M 1489425920641378389,52.378845,33.358765,53.759766
M 1489425920658224092,52.49939,33.4198,53.69873
M 1489425920674978242,52.49939,33.53882,53.63922
M 1489425920691701875,52.619934,33.358765,53.878784
M 1489425920708578096,52.319336,33.239746,53.69873
M 1489425920725332246,52.259827,33.53882,53.579712
M 1489425920742025361,51.95923,33.53882,53.63922
M 1489425920758810029,51.95923,33.358765,53.518677
M 1489425920775594697,51.65863,33.47931,53.338623
M 1489425920792623506,51.59912,33.358765,53.39966
M 1489425920809225068,51.719666,33.358765,53.819275
M 1489425920825979219,51.65863,33.4198,53.819275
M 1489425920842824922,51.838684,33.4198,53.99933
M 1489425920859579072,52.079773,32.87964,54.058838
M 1489425920876363740,52.19879,32.759094,54.058838
M 1489425920893117891,52.19879,32.87964,54.058838
M 1489425920909963594,52.139282,32.87964,54.179382
M 1489425920926656709,52.139282,32.998657,54.23889
M 1489425920943441377,52.319336,33.239746,54.359436
M 1489425920960378633,52.259827,33.239746,54.23889
M 1489425920977071748,52.259827,33.17871,54.299927
M 1489425920993764863,52.018738,33.358765,54.299927
M 1489425921010610566,52.139282,33.4198,54.23889
M 1489425921027608857,52.139282,33.53882,54.179382
M 1489425921044210420,52.319336,33.358765,54.179382
M 1489425921060964570,52.19879,33.239746,54.23889
M 1489425921077749238,51.89972,33.059692,54.119873
M 1489425921094625459,52.079773,33.17871,54.179382
M 1489425921111349092,52.259827,33.47931,54.299927
M 1489425921128164277,52.259827,33.47931,54.418945
M 1489425921144948945,52.139282,33.599854,54.418945
M 1489425921161642060,52.079773,33.599854,54.23889
M 1489425921178487764,51.89972,34.01947,53.99933
M 1489425921195241914,51.89972,34.13849,53.878784
M 1489425921212057100,51.65863,34.379578,53.63922
M 1489425921228811250,51.419067,34.379578,53.63922
M 1489425921245626435,51.298523,34.379578,53.63922
M 1489425921262441621,51.298523,34.498596,53.63922
M 1489425921279165254,51.239014,34.498596,53.759766
M 1489425921295949922,51.35956,34.379578,53.759766
M 1489425921312734590,51.419067,34.01947,53.63922
M 1489425921329610810,51.59912,33.898926,53.39966
M 1489425921346273408,51.779175,33.659363,53.518677
M 1489425921363058076,51.89972,33.659363,53.518677
M 1489425921379812226,51.89972,33.53882,53.579712
M 1489425921396627412,52.19879,33.4198,53.878784
M 1489425921413381562,52.319336,33.17871,53.878784
M 1489425921430196748,52.018738,33.17871,53.878784
M 1489425921447011934,51.89972,33.239746,54.058838
M 1489425921463705049,52.018738,33.17871,54.058838
M 1489425921480489717,51.95923,33.1192,53.99933
M 1489425921497365937,51.95923,32.939148,53.93982
M 1489425921514150605,51.779175,33.17871,53.93982
M 1489425921530843721,51.779175,33.4198,53.759766
M 1489425921547658906,51.779175,33.53882,53.819275
M 1489425921564626680,51.95923,33.47931,53.878784
M 1489425921581289277,52.018738,33.47931,53.759766
M 1489425921598104463,52.19879,33.53882,53.759766
M 1489425921614828096,52.079773,33.47931,53.63922
M 1489425921631704316,52.079773,33.599854,53.759766
M 1489425921648458467,52.018738,33.47931,53.69873
M 1489425921665243135,51.838684,33.53882,53.759766
M 1489425921682027803,51.89972,33.839417,53.99933
M 1489425921698781953,51.95923,34.13849,54.119873
M 1489425921715597139,51.59912,34.01947,53.93982
M 1489425921732412324,51.35956,33.839417,53.99933
M 1489425921749227510,51.53961,33.779907,53.93982
M 1489425921765951142,51.65863,33.718872,53.579712
M 1489425921782735810,51.59912,33.659363,53.579712
M 1489425921799550996,51.478577,33.779907,53.63922
M 1489425921816366182,51.59912,33.718872,53.459167
M 1489425921833089814,51.719666,33.718872,53.579712
M 1489425921849813447,51.95923,33.839417,53.878784
M 1489425921866750703,51.89972,33.95996,53.878784
M 1489425921883443818,51.838684,34.259033,53.93982
M 1489425921900289521,51.719666,34.498596,53.99933
M 1489425921917104707,51.838684,34.55963,53.759766
M 1489425921933828340,51.719666,34.55963,53.878784
M 1489425921950613008,51.478577,34.55963,53.819275
M 1489425921967336641,51.59912,34.439087,53.759766
M 1489425921984212861,51.719666,34.67865,53.878784
M 1489425922000967012,51.838684,34.858704,53.99933
M 1489425922017690644,51.838684,34.799194,53.759766
M 1489425922034597383,51.838684,34.61914,53.69873
M 1489425922051321016,51.779175,34.61914,53.579712
M 1489425922068044648,51.779175,34.498596,53.39966
M 1489425922084829316,51.95923,34.439087,53.39966
M 1489425922101644502,51.53961,34.498596,53.39966
M 1489425922118459687,51.779175,34.55963,53.518677
M 1489425922135244355,51.478577,34.439087,53.459167
M 1489425922151998506,51.239014,34.439087,53.69873
M 1489425922168844209,51.119995,34.55963,53.63922
M 1489425922185598359,51.119995,34.61914,53.518677
M 1489425922202383027,51.239014,34.55963,53.279114
M 1489425922219198213,51.119995,34.67865,53.219604
M 1489425922235921846,51.239014,34.739685,53.39966
M 1489425922252675996,50.93994,34.61914,53.219604
M 1489425922269460664,51.298523,34.739685,53.338623
M 1489425922286611543,51.59912,34.799194,53.39966
M 1489425922303091035,51.53961,34.61914,53.579712
M 1489425922319753633,51.53961,34.55963,53.819275
M 1489425922336690889,51.53961,34.739685,53.93982
M 1489425922353445039,51.65863,34.67865,53.819275
M 1489425922370229707,51.95923,34.61914,53.579712
M 1489425922386983857,51.89972,34.739685,53.69873
