
W (88:51:fb:8a:bc:52,-58),(88:51:fb:8a:bc:50,-57),(88:51:fb:8a:bc:51,-57),(88:51:fb:8a:bc:53,-56),(88:51:fb:8a:bc:45,-53),(88:51:fb:8a:bc:47,-52),(88:51:fb:8a:bc:40,-52),(88:51:fb:8a:bc:42,-52),(88:51:fb:8a:bc:43,-52),(88:51:fb:8a:bc:46,-52),(88:51:fb:8a:bc:44,-52),(88:51:fb:8a:bc:41,-52),(88:51:fb:8a:bc:55,-57),(88:51:fb:8a:bc:57,-59),(20:c9:d0:19:33:83,-56),(d8:9d:67:91:d0:f2,-54),(00:23:33:a2:48:b8,-60),(00:23:33:a2:48:bd,-67),(00:23:33:a2:48:bc,-60),(88:51:fb:8a:bc:56,-63),(88:51:fb:8a:bc:54,-60),(00:23:33:a2:48:b9,-60),(00:03:52:2b:84:08,-55),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:49,-56),(00:03:52:2b:84:01,-60),(00:03:52:e3:8b:15,-58),(00:03:52:e3:8b:11,-58),(00:03:52:2b:89:c5,-73),(00:03:52:e3:8b:16,-56),(00:03:52:2b:89:c6,-74),(00:03:52:e3:8b:12,-58),(00:03:52:e3:8b:18,-58),(00:03:52:29:ca:d2,-65),(00:03:52:29:ca:d1,-65),(00:03:52:e5:44:48,-56),(00:03:52:2b:84:05,-60),(00:03:52:2b:84:02,-56),(d8:9d:67:91:d0:f1,-38),(00:03:52:2b:89:c9,-74),(00:03:52:2b:89:c8,-74),(00:03:52:e5:44:46,-54),(00:03:52:e5:44:45,-55),(00:03:52:2b:89:c1,-73),(00:03:52:2b:89:c2,-74),(d8:9d:67:91:d0:f3,-38),(00:03:52:29:ca:d5,-65),(00:03:52:29:ca:d8,-65),(00:03:52:29:ca:d9,-65),(00:03:52:29:ca:d6,-65),(20:4c:9e:ea:10:16,-68),(20:4c:9e:ea:10:19,-68),(d8:9d:67:91:d0:f4,-38),(d8:9d:67:91:d0:f0,-37),(20:4c:9e:ea:10:1d,-68),(20:4c:9e:ea:10:1c,-68),(00:03:52:e3:85:52,-60),(00:03:52:e3:85:51,-68),(00:03:52:e3:85:59,-66),(00:03:52:e3:85:56,-72),(00:03:52:e3:85:58,-67),(00:03:52:e3:85:55,-60),(00:03:52:e5:44:41,-55),(00:03:52:e5:44:42,-55),(00:23:33:a2:48:b2,-67),(00:3a:9a:51:ab:51,-84),(d8:9d:67:91:d0:f7,-36),(00:3a:9a:51:ab:53,-84),(d8:9d:67:91:d0:f5,-37),(00:23:33:a2:48:b3,-71),(d8:9d:67:91:d0:f6,-37),(90:f6:52:58:6a:82,-68),(2c:30:33:1d:7a:f0,-71),(c8:cb:b8:ec:1b:42,-79),(bc:f1:f2:23:3b:60,-75),(c8:cb:b8:ec:1b:40,-80),(c8:cb:b8:ec:1b:47,-81),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:ec:1b:46,-80),

W (88:51:fb:8a:bc:52,-59),(88:51:fb:8a:bc:50,-57),(88:51:fb:8a:bc:51,-59),(88:51:fb:8a:bc:53,-57),(88:51:fb:8a:bc:45,-55),(88:51:fb:8a:bc:47,-56),(88:51:fb:8a:bc:40,-57),(88:51:fb:8a:bc:42,-56),(88:51:fb:8a:bc:43,-55),(88:51:fb:8a:bc:46,-55),(88:51:fb:8a:bc:44,-56),(88:51:fb:8a:bc:41,-57),(88:51:fb:8a:bc:55,-63),(20:c9:d0:19:33:83,-52),(d8:9d:67:91:d0:f2,-41),(00:23:33:a2:48:b8,-66),(00:23:33:a2:48:bd,-67),(00:23:33:a2:48:bc,-65),(88:51:fb:8a:bc:56,-59),(88:51:fb:8a:bc:54,-64),(00:23:33:a2:48:b9,-66),(00:03:52:2b:84:08,-57),(00:03:52:2b:84:06,-59),(00:03:52:e5:44:49,-55),(00:03:52:2b:84:01,-59),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(00:03:52:2b:89:c5,-74),(00:03:52:e3:8b:16,-55),(00:03:52:2b:89:c6,-74),(00:03:52:e3:8b:12,-55),(00:03:52:e3:8b:18,-55),(00:03:52:29:ca:d2,-65),(00:03:52:29:ca:d1,-65),(00:03:52:e5:44:48,-60),(00:03:52:2b:84:05,-58),(00:03:52:2b:84:02,-58),(d8:9d:67:91:d0:f1,-38),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c8,-74),(00:03:52:e5:44:46,-54),(00:03:52:e5:44:45,-59),(00:03:52:2b:89:c1,-74),(00:03:52:2b:89:c2,-74),(d8:9d:67:91:d0:f3,-38),(00:03:52:29:ca:d5,-65),(00:03:52:29:ca:d8,-65),(00:03:52:29:ca:d9,-65),(00:03:52:29:ca:d6,-65),(20:4c:9e:ea:10:16,-68),(20:4c:9e:ea:10:19,-69),(d8:9d:67:91:d0:f4,-38),(d8:9d:67:91:d0:f0,-37),(20:4c:9e:ea:10:1d,-68),(20:4c:9e:ea:10:1c,-68),(00:03:52:e3:85:52,-61),(00:03:52:e3:85:51,-73),(00:03:52:e3:85:59,-59),(00:03:52:e3:85:56,-62),(00:03:52:e3:85:58,-67),(00:03:52:e3:85:55,-61),(00:03:52:e5:44:41,-59),(00:03:52:e5:44:42,-59),(d8:9d:67:91:d0:f7,-37),(d8:9d:67:91:d0:f5,-37),(d8:9d:67:91:d0:f6,-37),(90:f6:52:58:6a:82,-68),(2c:30:33:1d:7a:f0,-71),(c8:cb:b8:ec:1b:42,-79),(bc:f1:f2:23:3b:60,-75),(c8:cb:b8:ec:1b:40,-80),(c8:cb:b8:ec:1b:47,-81),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:ec:1b:46,-80),(c0:3f:0e:c4:b2:bc,-73),(20:4c:9e:ea:10:13,-80),(bc:f1:f2:23:f8:60,-85),(bc:f1:f2:23:f8:64,-81),

W (88:51:fb:8a:bc:52,-63),(88:51:fb:8a:bc:50,-58),(88:51:fb:8a:bc:51,-59),(88:51:fb:8a:bc:53,-57),(88:51:fb:8a:bc:45,-55),(88:51:fb:8a:bc:47,-57),(88:51:fb:8a:bc:40,-57),(88:51:fb:8a:bc:42,-56),(88:51:fb:8a:bc:43,-57),(88:51:fb:8a:bc:46,-55),(88:51:fb:8a:bc:44,-56),(88:51:fb:8a:bc:41,-57),(88:51:fb:8a:bc:55,-59),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f2,-38),(00:23:33:a2:48:b8,-67),(00:23:33:a2:48:bd,-67),(00:23:33:a2:48:bc,-64),(88:51:fb:8a:bc:56,-57),(88:51:fb:8a:bc:54,-64),(00:23:33:a2:48:b9,-67),(00:03:52:2b:84:08,-59),(00:03:52:2b:84:06,-59),(00:03:52:e5:44:49,-59),(00:03:52:2b:84:01,-59),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(00:03:52:2b:89:c5,-74),(00:03:52:e3:8b:16,-55),(00:03:52:2b:89:c6,-76),(00:03:52:e3:8b:12,-55),(00:03:52:e3:8b:18,-54),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d1,-64),(00:03:52:e5:44:48,-60),(00:03:52:2b:84:05,-59),(00:03:52:2b:84:02,-58),(d8:9d:67:91:d0:f1,-38),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c8,-76),(00:03:52:e5:44:46,-54),(00:03:52:e5:44:45,-62),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c2,-75),(d8:9d:67:91:d0:f3,-38),(00:03:52:29:ca:d5,-65),(00:03:52:29:ca:d8,-65),(00:03:52:29:ca:d9,-65),(00:03:52:29:ca:d6,-65),(20:4c:9e:ea:10:16,-69),(20:4c:9e:ea:10:19,-69),(d8:9d:67:91:d0:f4,-37),(d8:9d:67:91:d0:f0,-37),(20:4c:9e:ea:10:1d,-68),(20:4c:9e:ea:10:1c,-68),(00:03:52:e3:85:52,-68),(00:03:52:e3:85:51,-67),(00:03:52:e3:85:59,-59),(00:03:52:e3:85:56,-66),(00:03:52:e3:85:58,-67),(00:03:52:e3:85:55,-67),(00:03:52:e5:44:41,-59),(00:03:52:e5:44:42,-59),(d8:9d:67:91:d0:f7,-37),(d8:9d:67:91:d0:f5,-38),(d8:9d:67:91:d0:f6,-37),(90:f6:52:58:6a:82,-68),(2c:30:33:1d:7a:f0,-62),(c8:cb:b8:ec:1b:42,-79),(bc:f1:f2:23:3b:60,-75),(c8:cb:b8:ec:1b:40,-80),(c8:cb:b8:ec:1b:47,-81),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:ec:1b:46,-80),(c0:3f:0e:c4:b2:bc,-73),(20:4c:9e:ea:10:13,-80),(bc:f1:f2:23:f8:60,-85),(bc:f1:f2:23:f8:64,-81),(88:51:fb:8a:bc:57,-57),(bc:f1:f2:23:3b:64,-71),(00:23:33:a2:48:b4,-73),(00:23:33:a2:48:b7,-73),(bc:f1:f2:23:3b:63,-69),

35.400005	10.800001
W (88:51:fb:8a:bc:52,-51),(88:51:fb:8a:bc:50,-51),(88:51:fb:8a:bc:51,-52),(88:51:fb:8a:bc:53,-51),(88:51:fb:8a:bc:45,-55),(88:51:fb:8a:bc:47,-55),(88:51:fb:8a:bc:40,-57),(88:51:fb:8a:bc:42,-56),(88:51:fb:8a:bc:43,-55),(88:51:fb:8a:bc:46,-56),(88:51:fb:8a:bc:44,-56),(88:51:fb:8a:bc:41,-56),(88:51:fb:8a:bc:55,-51),(20:c9:d0:19:33:83,-54),(d8:9d:67:91:d0:f2,-33),(00:23:33:a2:48:b8,-60),(00:23:33:a2:48:bd,-59),(00:23:33:a2:48:bc,-60),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:54,-55),(00:23:33:a2:48:b9,-60),(00:03:52:2b:84:08,-54),(00:03:52:2b:84:06,-59),(00:03:52:e5:44:49,-67),(00:03:52:2b:84:01,-55),(00:03:52:e3:8b:15,-53),(00:03:52:e3:8b:11,-53),(00:03:52:2b:89:c5,-68),(00:03:52:e3:8b:16,-53),(00:03:52:2b:89:c6,-72),(00:03:52:e3:8b:12,-53),(00:03:52:e3:8b:18,-53),(00:03:52:29:ca:d2,-68),(00:03:52:29:ca:d1,-66),(00:03:52:e5:44:48,-67),(00:03:52:2b:84:05,-56),(00:03:52:2b:84:02,-56),(d8:9d:67:91:d0:f1,-34),(00:03:52:2b:89:c9,-68),(00:03:52:2b:89:c8,-69),(00:03:52:e5:44:46,-66),(00:03:52:e5:44:45,-67),(00:03:52:2b:89:c1,-70),(00:03:52:2b:89:c2,-68),(d8:9d:67:91:d0:f3,-35),(00:03:52:29:ca:d5,-68),(00:03:52:29:ca:d8,-76),(00:03:52:29:ca:d9,-73),(00:03:52:29:ca:d6,-68),(20:4c:9e:ea:10:16,-64),(20:4c:9e:ea:10:19,-64),(d8:9d:67:91:d0:f4,-32),(d8:9d:67:91:d0:f0,-34),(20:4c:9e:ea:10:1d,-64),(20:4c:9e:ea:10:1c,-65),(00:03:52:e3:85:52,-68),(00:03:52:e3:85:51,-65),(00:03:52:e3:85:56,-64),(00:03:52:e3:85:55,-63),(00:03:52:e5:44:41,-67),(00:03:52:e5:44:42,-66),(d8:9d:67:91:d0:f7,-33),(d8:9d:67:91:d0:f5,-34),(d8:9d:67:91:d0:f6,-33),(c0:3f:0e:c4:b2:bc,-74),(bc:f1:f2:23:f8:60,-77),(bc:f1:f2:23:f8:64,-76),(88:51:fb:8a:bc:57,-51),(00:23:33:a2:48:b4,-70),(00:23:33:a2:48:b7,-72),(00:23:33:a2:48:b1,-69),(00:23:33:a2:48:b2,-70),(bc:f1:f2:23:f7:40,-76),(00:23:33:a2:48:b6,-72),(00:3a:9a:51:ab:56,-85),(bc:f1:f2:2f:7b:d8,-73),(bc:f1:f2:2f:7b:dc,-74),(20:4c:9e:a3:ff:86,-78),(20:4c:9e:a3:ff:8c,-78),(20:4c:9e:a3:ff:8d,-79),(bc:f1:f2:23:f8:63,-76),(bc:f1:f2:23:f7:44,-78),(00:3a:9a:51:ab:57,-85),(00:3a:9a:51:ab:53,-86),(00:03:52:e3:85:58,-62),(bc:f1:f2:2f:7b:d9,-73),(20:4c:9e:a3:ff:89,-78),

W (88:51:fb:8a:bc:52,-52),(88:51:fb:8a:bc:50,-50),(88:51:fb:8a:bc:51,-52),(88:51:fb:8a:bc:53,-51),(88:51:fb:8a:bc:45,-55),(88:51:fb:8a:bc:47,-55),(88:51:fb:8a:bc:40,-55),(88:51:fb:8a:bc:42,-55),(88:51:fb:8a:bc:43,-55),(88:51:fb:8a:bc:46,-56),(88:51:fb:8a:bc:44,-55),(88:51:fb:8a:bc:41,-55),(88:51:fb:8a:bc:55,-52),(20:c9:d0:19:33:83,-54),(d8:9d:67:91:d0:f2,-53),(00:23:33:a2:48:b8,-59),(00:23:33:a2:48:bd,-58),(00:23:33:a2:48:bc,-58),(88:51:fb:8a:bc:56,-50),(88:51:fb:8a:bc:54,-52),(00:23:33:a2:48:b9,-60),(00:03:52:2b:84:08,-56),(00:03:52:2b:84:06,-57),(00:03:52:e5:44:49,-64),(00:03:52:2b:84:01,-55),(00:03:52:e3:8b:15,-54),(00:03:52:e3:8b:11,-53),(00:03:52:2b:89:c5,-62),(00:03:52:e3:8b:16,-55),(00:03:52:2b:89:c6,-63),(00:03:52:e3:8b:12,-54),(00:03:52:e3:8b:18,-55),(00:03:52:29:ca:d2,-72),(00:03:52:29:ca:d1,-70),(00:03:52:e5:44:48,-63),(00:03:52:2b:84:05,-56),(00:03:52:2b:84:02,-54),(d8:9d:67:91:d0:f1,-33),(00:03:52:2b:89:c9,-68),(00:03:52:2b:89:c8,-61),(00:03:52:e5:44:46,-65),(00:03:52:e5:44:45,-67),(00:03:52:2b:89:c1,-70),(00:03:52:2b:89:c2,-68),(d8:9d:67:91:d0:f3,-34),(00:03:52:29:ca:d5,-71),(00:03:52:29:ca:d8,-72),(00:03:52:29:ca:d9,-73),(00:03:52:29:ca:d6,-72),(20:4c:9e:ea:10:16,-62),(20:4c:9e:ea:10:19,-62),(d8:9d:67:91:d0:f4,-32),(d8:9d:67:91:d0:f0,-33),(20:4c:9e:ea:10:1d,-61),(20:4c:9e:ea:10:1c,-62),(00:03:52:e3:85:52,-63),(00:03:52:e3:85:56,-64),(00:03:52:e3:85:55,-63),(00:03:52:e5:44:41,-64),(00:03:52:e5:44:42,-64),(d8:9d:67:91:d0:f7,-33),(d8:9d:67:91:d0:f5,-34),(d8:9d:67:91:d0:f6,-34),(bc:f1:f2:23:f8:60,-77),(bc:f1:f2:23:f8:64,-78),(88:51:fb:8a:bc:57,-52),(00:3a:9a:51:ab:56,-85),(bc:f1:f2:2f:7b:d8,-75),(bc:f1:f2:2f:7b:dc,-74),(20:4c:9e:a3:ff:86,-78),(20:4c:9e:a3:ff:8c,-80),(20:4c:9e:a3:ff:8d,-79),(bc:f1:f2:23:f8:63,-76),(bc:f1:f2:23:f7:44,-78),(00:3a:9a:51:ab:57,-85),(00:3a:9a:51:ab:53,-86),(00:03:52:e3:85:58,-62),(bc:f1:f2:2f:7b:d9,-75),(20:4c:9e:a3:ff:89,-80),(20:4c:9e:ea:10:11,-62),(20:4c:9e:ea:10:19,-72),(20:4c:9e:ea:10:13,-73),(00:3a:9a:51:ab:52,-85),

W (88:51:fb:8a:bc:52,-52),(88:51:fb:8a:bc:50,-50),(88:51:fb:8a:bc:51,-51),(88:51:fb:8a:bc:53,-52),(88:51:fb:8a:bc:45,-53),(88:51:fb:8a:bc:47,-55),(88:51:fb:8a:bc:40,-55),(88:51:fb:8a:bc:42,-55),(88:51:fb:8a:bc:43,-55),(88:51:fb:8a:bc:46,-55),(88:51:fb:8a:bc:44,-55),(88:51:fb:8a:bc:41,-55),(88:51:fb:8a:bc:55,-51),(20:c9:d0:19:33:83,-54),(d8:9d:67:91:d0:f2,-37),(00:23:33:a2:48:b8,-58),(00:23:33:a2:48:bd,-60),(00:23:33:a2:48:bc,-59),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:54,-51),(00:23:33:a2:48:b9,-60),(00:03:52:2b:84:08,-55),(00:03:52:2b:84:06,-56),(00:03:52:e5:44:49,-64),(00:03:52:2b:84:01,-59),(00:03:52:e3:8b:15,-54),(00:03:52:e3:8b:11,-53),(00:03:52:2b:89:c5,-69),(00:03:52:e3:8b:16,-54),(00:03:52:2b:89:c6,-69),(00:03:52:e3:8b:12,-54),(00:03:52:e3:8b:18,-54),(00:03:52:29:ca:d2,-72),(00:03:52:29:ca:d1,-68),(00:03:52:e5:44:48,-65),(00:03:52:2b:84:05,-59),(00:03:52:2b:84:02,-59),(d8:9d:67:91:d0:f1,-33),(00:03:52:2b:89:c9,-71),(00:03:52:2b:89:c8,-67),(00:03:52:e5:44:46,-65),(00:03:52:e5:44:45,-67),(00:03:52:2b:89:c1,-70),(00:03:52:2b:89:c2,-70),(d8:9d:67:91:d0:f3,-35),(00:03:52:29:ca:d5,-74),(00:03:52:29:ca:d8,-73),(00:03:52:29:ca:d9,-73),(00:03:52:29:ca:d6,-74),(20:4c:9e:ea:10:16,-63),(20:4c:9e:ea:10:19,-63),(d8:9d:67:91:d0:f4,-32),(d8:9d:67:91:d0:f0,-33),(20:4c:9e:ea:10:1d,-62),(20:4c:9e:ea:10:1c,-63),(00:03:52:e3:85:52,-61),(00:03:52:e3:85:56,-63),(00:03:52:e3:85:55,-61),(00:03:52:e5:44:41,-62),(00:03:52:e5:44:42,-64),(d8:9d:67:91:d0:f7,-33),(d8:9d:67:91:d0:f5,-34),(d8:9d:67:91:d0:f6,-34),(bc:f1:f2:23:f8:60,-77),(bc:f1:f2:23:f8:64,-78),(88:51:fb:8a:bc:57,-51),(00:3a:9a:51:ab:56,-84),(bc:f1:f2:2f:7b:d8,-75),(bc:f1:f2:2f:7b:dc,-76),(20:4c:9e:a3:ff:86,-78),(20:4c:9e:a3:ff:8c,-80),(20:4c:9e:a3:ff:8d,-79),(bc:f1:f2:23:f8:63,-76),(bc:f1:f2:23:f7:44,-78),(00:3a:9a:51:ab:57,-86),(00:3a:9a:51:ab:53,-85),(00:03:52:e3:85:58,-55),(bc:f1:f2:2f:7b:d9,-75),(20:4c:9e:a3:ff:89,-80),(20:4c:9e:ea:10:11,-62),(20:4c:9e:ea:10:19,-67),(20:4c:9e:ea:10:13,-73),(00:3a:9a:51:ab:52,-85),(00:03:52:e3:85:51,-61),(20:4c:9e:ea:10:14,-65),(bc:f1:f2:2f:7b:dd,-77),(00:03:52:e3:85:59,-55),

W (88:51:fb:8a:bc:52,-52),(88:51:fb:8a:bc:50,-50),(88:51:fb:8a:bc:51,-52),(88:51:fb:8a:bc:53,-52),(88:51:fb:8a:bc:45,-54),(88:51:fb:8a:bc:47,-55),(88:51:fb:8a:bc:40,-55),(88:51:fb:8a:bc:42,-55),(88:51:fb:8a:bc:43,-55),(88:51:fb:8a:bc:46,-55),(88:51:fb:8a:bc:44,-55),(88:51:fb:8a:bc:41,-55),(88:51:fb:8a:bc:55,-52),(20:c9:d0:19:33:83,-55),(d8:9d:67:91:d0:f2,-35),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:bd,-60),(00:23:33:a2:48:bc,-61),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:54,-51),(00:23:33:a2:48:b9,-59),(00:03:52:2b:84:08,-55),(00:03:52:2b:84:06,-56),(00:03:52:e5:44:49,-64),(00:03:52:2b:84:01,-59),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(00:03:52:2b:89:c5,-71),(00:03:52:e3:8b:16,-54),(00:03:52:2b:89:c6,-63),(00:03:52:e3:8b:12,-54),(00:03:52:e3:8b:18,-54),(00:03:52:29:ca:d2,-74),(00:03:52:29:ca:d1,-73),(00:03:52:e5:44:48,-65),(00:03:52:2b:84:05,-62),(00:03:52:2b:84:02,-59),(d8:9d:67:91:d0:f1,-35),(00:03:52:2b:89:c9,-71),(00:03:52:2b:89:c8,-70),(00:03:52:e5:44:46,-65),(00:03:52:2b:89:c1,-70),(00:03:52:2b:89:c2,-71),(d8:9d:67:91:d0:f3,-34),(00:03:52:29:ca:d5,-74),(00:03:52:29:ca:d8,-75),(00:03:52:29:ca:d9,-74),(00:03:52:29:ca:d6,-74),(20:4c:9e:ea:10:16,-63),(20:4c:9e:ea:10:19,-62),(d8:9d:67:91:d0:f4,-34),(d8:9d:67:91:d0:f0,-53),(20:4c:9e:ea:10:1d,-62),(20:4c:9e:ea:10:1c,-63),(00:03:52:e3:85:52,-59),(00:03:52:e3:85:56,-59),(00:03:52:e3:85:55,-59),(00:03:52:e5:44:41,-62),(00:03:52:e5:44:42,-67),(d8:9d:67:91:d0:f7,-35),(d8:9d:67:91:d0:f5,-58),(d8:9d:67:91:d0:f6,-33),(bc:f1:f2:23:f8:60,-72),(bc:f1:f2:23:f8:64,-78),(88:51:fb:8a:bc:57,-51),(00:3a:9a:51:ab:56,-84),(bc:f1:f2:2f:7b:d8,-76),(bc:f1:f2:2f:7b:dc,-76),(20:4c:9e:a3:ff:8c,-80),(00:3a:9a:51:ab:57,-86),(00:3a:9a:51:ab:53,-84),(00:03:52:e3:85:58,-58),(bc:f1:f2:2f:7b:d9,-76),(20:4c:9e:a3:ff:89,-80),(20:4c:9e:ea:10:11,-62),(20:4c:9e:ea:10:19,-67),(20:4c:9e:ea:10:13,-73),(00:3a:9a:51:ab:52,-85),(00:03:52:e3:85:51,-59),(20:4c:9e:ea:10:14,-65),(bc:f1:f2:2f:7b:dd,-77),(00:03:52:e3:85:59,-62),(bc:f1:f2:23:f8:61,-78),(00:3a:9a:51:ab:54,-84),(00:3a:9a:51:ab:51,-86),

35.400005	11.400002
W (88:51:fb:8a:bc:52,-52),(88:51:fb:8a:bc:50,-52),(88:51:fb:8a:bc:51,-52),(88:51:fb:8a:bc:53,-54),(88:51:fb:8a:bc:45,-54),(88:51:fb:8a:bc:47,-55),(88:51:fb:8a:bc:40,-55),(88:51:fb:8a:bc:42,-55),(88:51:fb:8a:bc:43,-55),(88:51:fb:8a:bc:46,-55),(88:51:fb:8a:bc:44,-55),(88:51:fb:8a:bc:41,-55),(88:51:fb:8a:bc:55,-52),(20:c9:d0:19:33:83,-55),(d8:9d:67:91:d0:f2,-32),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:bd,-61),(00:23:33:a2:48:bc,-61),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:54,-54),(00:23:33:a2:48:b9,-61),(00:03:52:2b:84:08,-59),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:49,-64),(00:03:52:2b:84:01,-56),(00:03:52:e3:8b:15,-54),(00:03:52:e3:8b:11,-55),(00:03:52:2b:89:c5,-70),(00:03:52:e3:8b:16,-54),(00:03:52:2b:89:c6,-67),(00:03:52:e3:8b:12,-54),(00:03:52:e3:8b:18,-54),(00:03:52:29:ca:d2,-75),(00:03:52:29:ca:d1,-74),(00:03:52:e5:44:48,-65),(00:03:52:2b:84:05,-60),(00:03:52:2b:84:02,-55),(d8:9d:67:91:d0:f1,-32),(00:03:52:2b:89:c9,-70),(00:03:52:2b:89:c8,-67),(00:03:52:e5:44:46,-63),(00:03:52:2b:89:c1,-68),(00:03:52:2b:89:c2,-70),(d8:9d:67:91:d0:f3,-34),(00:03:52:29:ca:d5,-75),(00:03:52:29:ca:d8,-75),(00:03:52:29:ca:d9,-74),(00:03:52:29:ca:d6,-74),(20:4c:9e:ea:10:16,-62),(20:4c:9e:ea:10:19,-62),(d8:9d:67:91:d0:f4,-34),(d8:9d:67:91:d0:f0,-36),(20:4c:9e:ea:10:1d,-61),(20:4c:9e:ea:10:1c,-61),(00:03:52:e3:85:52,-59),(00:03:52:e3:85:56,-61),(00:03:52:e3:85:55,-59),(00:03:52:e5:44:41,-67),(00:03:52:e5:44:42,-61),(d8:9d:67:91:d0:f7,-32),(d8:9d:67:91:d0:f5,-37),(d8:9d:67:91:d0:f6,-32),(bc:f1:f2:23:f8:60,-72),(bc:f1:f2:23:f8:64,-78),(88:51:fb:8a:bc:57,-51),(00:3a:9a:51:ab:56,-84),(bc:f1:f2:2f:7b:d8,-76),(bc:f1:f2:2f:7b:dc,-76),(20:4c:9e:a3:ff:8c,-80),(00:3a:9a:51:ab:57,-86),(00:3a:9a:51:ab:53,-84),(00:03:52:e3:85:58,-60),(bc:f1:f2:2f:7b:d9,-76),(20:4c:9e:a3:ff:89,-80),(20:4c:9e:ea:10:11,-62),(20:4c:9e:ea:10:19,-67),(20:4c:9e:ea:10:13,-73),(00:3a:9a:51:ab:52,-85),(00:03:52:e3:85:51,-61),(20:4c:9e:ea:10:14,-67),(bc:f1:f2:2f:7b:dd,-77),(00:03:52:e3:85:59,-60),(bc:f1:f2:23:f8:61,-78),(00:3a:9a:51:ab:54,-84),(00:3a:9a:51:ab:51,-84),

