0.0	5.4
W (c8:cb:b8:f9:8d:c5,-49),(c8:cb:b8:f9:8d:c7,-50),(c8:cb:b8:f9:8d:c2,-49),(c8:cb:b8:f9:8d:c0,-50),(c8:cb:b8:f9:8d:d0,-55),(c8:cb:b8:f9:8d:d2,-59),(88:51:fb:8a:bc:40,-73),(88:51:fb:8a:bc:47,-70),(88:51:fb:8a:bc:45,-70),(88:51:fb:8a:bc:42,-73),(c8:cb:b8:f9:8d:d7,-55),(c8:cb:b8:f9:8d:d5,-54),(00:14:d1:50:31:1c,-60),(28:f0:76:1e:ad:3a,-67),(c8:cb:b8:f9:8d:c3,-50),(c8:cb:b8:f9:8d:c6,-50),(c8:cb:b8:f9:8d:c4,-50),(c8:cb:b8:f9:8d:c1,-50),(c8:cb:b8:f9:8d:d3,-58),(c8:cb:b8:f9:8d:d1,-59),(88:51:fb:8a:bc:43,-71),(88:51:fb:8a:bc:46,-71),(c8:cb:b8:f9:8d:d4,-54),(88:51:fb:8a:bc:41,-74),(88:51:fb:8a:bc:44,-70),(c8:cb:b8:f9:8d:d6,-59),(00:22:6b:f4:34:8d,-56),(74:ea:3a:d6:67:04,-85),(00:14:6c:69:01:b8,-55),(bc:f1:f2:23:f7:42,-70),(bc:f1:f2:23:f7:43,-81),(00:03:52:2b:85:52,-89),(88:51:fb:8a:bc:55,-75),(88:51:fb:8a:bc:52,-68),(88:51:fb:8a:bc:57,-72),(88:51:fb:8a:bc:50,-77),(00:3a:9a:4e:81:e2,-87),(88:51:fb:8a:bc:54,-70),(88:51:fb:8a:bc:51,-74),(88:51:fb:8a:bc:56,-70),(88:51:fb:8a:bc:53,-72),(64:70:02:ec:0e:ac,-89),(00:3a:9a:4e:81:e3,-90),(00:3a:9a:4e:81:e6,-88),

W (c8:cb:b8:f9:8d:c5,-48),(c8:cb:b8:f9:8d:c7,-48),(c8:cb:b8:f9:8d:c2,-48),(c8:cb:b8:f9:8d:c0,-48),(c8:cb:b8:f9:8d:d0,-55),(c8:cb:b8:f9:8d:d2,-56),(88:51:fb:8a:bc:40,-66),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-65),(88:51:fb:8a:bc:42,-65),(c8:cb:b8:f9:8d:d7,-55),(c8:cb:b8:f9:8d:d5,-54),(00:14:d1:50:31:1c,-61),(28:f0:76:1e:ad:3a,-63),(c8:cb:b8:f9:8d:c3,-48),(c8:cb:b8:f9:8d:c6,-48),(c8:cb:b8:f9:8d:c4,-48),(c8:cb:b8:f9:8d:c1,-48),(c8:cb:b8:f9:8d:d3,-55),(c8:cb:b8:f9:8d:d1,-53),(88:51:fb:8a:bc:43,-66),(88:51:fb:8a:bc:46,-66),(c8:cb:b8:f9:8d:d4,-55),(88:51:fb:8a:bc:41,-67),(88:51:fb:8a:bc:44,-65),(c8:cb:b8:f9:8d:d6,-56),(00:22:6b:f4:34:8d,-59),(74:ea:3a:d6:67:04,-90),(00:14:6c:69:01:b8,-55),(bc:f1:f2:23:f7:42,-70),(bc:f1:f2:23:f7:43,-81),(00:03:52:2b:85:52,-89),(88:51:fb:8a:bc:55,-75),(88:51:fb:8a:bc:52,-68),(88:51:fb:8a:bc:57,-72),(88:51:fb:8a:bc:50,-65),(00:3a:9a:4e:81:e2,-87),(88:51:fb:8a:bc:54,-70),(88:51:fb:8a:bc:51,-74),(88:51:fb:8a:bc:56,-68),(88:51:fb:8a:bc:53,-72),(64:70:02:ec:0e:ac,-89),(00:3a:9a:4e:81:e3,-90),(00:3a:9a:4e:81:e6,-88),(48:f8:b3:84:82:eb,-80),(20:c9:d0:19:33:83,-87),(00:03:52:2b:85:55,-89),(00:03:52:2b:85:58,-91),

W (c8:cb:b8:f9:8d:c5,-47),(c8:cb:b8:f9:8d:c7,-48),(c8:cb:b8:f9:8d:c2,-48),(c8:cb:b8:f9:8d:c0,-48),(c8:cb:b8:f9:8d:d0,-52),(c8:cb:b8:f9:8d:d2,-52),(88:51:fb:8a:bc:40,-66),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-66),(88:51:fb:8a:bc:42,-67),(c8:cb:b8:f9:8d:d7,-53),(c8:cb:b8:f9:8d:d5,-51),(00:14:d1:50:31:1c,-59),(28:f0:76:1e:ad:3a,-63),(c8:cb:b8:f9:8d:c3,-47),(c8:cb:b8:f9:8d:c6,-48),(c8:cb:b8:f9:8d:c4,-47),(c8:cb:b8:f9:8d:c1,-48),(c8:cb:b8:f9:8d:d3,-55),(c8:cb:b8:f9:8d:d1,-51),(88:51:fb:8a:bc:43,-67),(88:51:fb:8a:bc:46,-66),(c8:cb:b8:f9:8d:d4,-54),(88:51:fb:8a:bc:41,-67),(88:51:fb:8a:bc:44,-66),(c8:cb:b8:f9:8d:d6,-53),(00:22:6b:f4:34:8d,-60),(74:ea:3a:d6:67:04,-90),(bc:f1:f2:23:f7:42,-80),(88:51:fb:8a:bc:55,-59),(88:51:fb:8a:bc:52,-61),(88:51:fb:8a:bc:50,-65),(88:51:fb:8a:bc:51,-69),(88:51:fb:8a:bc:56,-68),(48:f8:b3:84:82:eb,-81),(20:c9:d0:19:33:83,-84),(00:03:52:2b:85:55,-89),(00:03:52:2b:85:58,-91),(bc:f1:f2:23:f7:44,-80),

W (c8:cb:b8:f9:8d:c5,-48),(c8:cb:b8:f9:8d:c7,-48),(c8:cb:b8:f9:8d:c2,-48),(c8:cb:b8:f9:8d:c0,-48),(c8:cb:b8:f9:8d:d0,-52),(c8:cb:b8:f9:8d:d2,-52),(88:51:fb:8a:bc:40,-67),(88:51:fb:8a:bc:47,-67),(88:51:fb:8a:bc:45,-67),(88:51:fb:8a:bc:42,-67),(c8:cb:b8:f9:8d:d7,-53),(c8:cb:b8:f9:8d:d5,-51),(00:14:d1:50:31:1c,-60),(28:f0:76:1e:ad:3a,-63),(c8:cb:b8:f9:8d:c3,-47),(c8:cb:b8:f9:8d:c6,-48),(c8:cb:b8:f9:8d:c4,-48),(c8:cb:b8:f9:8d:c1,-48),(c8:cb:b8:f9:8d:d3,-52),(c8:cb:b8:f9:8d:d1,-53),(88:51:fb:8a:bc:43,-67),(88:51:fb:8a:bc:46,-66),(c8:cb:b8:f9:8d:d4,-53),(88:51:fb:8a:bc:41,-67),(88:51:fb:8a:bc:44,-67),(c8:cb:b8:f9:8d:d6,-52),(00:22:6b:f4:34:8d,-61),(74:ea:3a:d6:67:04,-90),(bc:f1:f2:23:f7:42,-80),(88:51:fb:8a:bc:55,-67),(88:51:fb:8a:bc:52,-67),(88:51:fb:8a:bc:50,-61),(88:51:fb:8a:bc:51,-61),(88:51:fb:8a:bc:56,-73),(48:f8:b3:84:82:eb,-81),(20:c9:d0:19:33:83,-84),(00:03:52:2b:85:55,-89),(00:03:52:2b:85:58,-86),(bc:f1:f2:23:f7:44,-80),(00:14:6c:69:01:b8,-59),(88:51:fb:8a:bc:57,-73),(88:51:fb:8a:bc:54,-61),(88:51:fb:8a:bc:53,-65),(00:03:52:2b:85:52,-91),

0.6	6.0
W (c8:cb:b8:f9:8d:c5,-49),(c8:cb:b8:f9:8d:c7,-49),(c8:cb:b8:f9:8d:c2,-49),(c8:cb:b8:f9:8d:c0,-49),(c8:cb:b8:f9:8d:d0,-52),(c8:cb:b8:f9:8d:d2,-51),(88:51:fb:8a:bc:40,-67),(88:51:fb:8a:bc:47,-67),(88:51:fb:8a:bc:45,-67),(88:51:fb:8a:bc:42,-67),(c8:cb:b8:f9:8d:d7,-51),(c8:cb:b8:f9:8d:d5,-51),(00:14:d1:50:31:1c,-59),(28:f0:76:1e:ad:3a,-65),(c8:cb:b8:f9:8d:c3,-49),(c8:cb:b8:f9:8d:c6,-48),(c8:cb:b8:f9:8d:c4,-49),(c8:cb:b8:f9:8d:c1,-49),(c8:cb:b8:f9:8d:d3,-50),(c8:cb:b8:f9:8d:d1,-50),(88:51:fb:8a:bc:43,-67),(88:51:fb:8a:bc:46,-67),(c8:cb:b8:f9:8d:d4,-52),(88:51:fb:8a:bc:41,-67),(88:51:fb:8a:bc:44,-67),(c8:cb:b8:f9:8d:d6,-52),(00:22:6b:f4:34:8d,-62),(74:ea:3a:d6:67:04,-88),(bc:f1:f2:23:f7:42,-80),(88:51:fb:8a:bc:55,-67),(88:51:fb:8a:bc:52,-71),(88:51:fb:8a:bc:50,-64),(88:51:fb:8a:bc:51,-64),(88:51:fb:8a:bc:56,-68),(48:f8:b3:84:82:eb,-81),(20:c9:d0:19:33:83,-84),(00:03:52:2b:85:55,-89),(00:03:52:2b:85:58,-86),(bc:f1:f2:23:f7:44,-80),(00:14:6c:69:01:b8,-59),(88:51:fb:8a:bc:57,-66),(88:51:fb:8a:bc:54,-59),(88:51:fb:8a:bc:53,-70),(00:03:52:2b:85:52,-91),(00:3a:9a:4e:81:e7,-92),
