27.6,6.0
W,c8:cb:b8:f9:8d:c5,-54,c8:cb:b8:f9:8d:c7,-54,c8:cb:b8:f9:8d:c2,-54,c8:cb:b8:f9:8d:c0,-54,88:51:fb:8a:bc:40,-46,88:51:fb:8a:bc:47,-47,88:51:fb:8a:bc:45,-47,88:51:fb:8a:bc:42,-47,c8:cb:b8:f9:8d:c3,-54,c8:cb:b8:f9:8d:c6,-54,c8:cb:b8:f9:8d:c4,-54,c8:cb:b8:f9:8d:c1,-54,88:51:fb:8a:bc:43,-47,88:51:fb:8a:bc:46,-47,88:51:fb:8a:bc:41,-47,88:51:fb:8a:bc:44,-47,c8:cb:b8:f9:8d:d1,-73,88:51:fb:8a:bc:55,-46,88:51:fb:8a:bc:56,-47,88:51:fb:8a:bc:57,-47,88:51:fb:8a:bc:51,-46,88:51:fb:8a:bc:54,-47,88:51:fb:8a:bc:52,-47,88:51:fb:8a:bc:50,-49,88:51:fb:8a:bc:53,-47,c8:cb:b8:f9:8d:d0,-70,c8:cb:b8:f9:8d:d5,-74,c8:cb:b8:f9:8d:d2,-75,20:c9:d0:19:33:83,-63,d8:9d:67:91:d0:f0,-64,d8:9d:67:91:d0:f1,-63,d8:9d:67:91:d0:f2,-63,00:03:52:e3:8b:15,-76,00:03:52:e3:8b:12,-76,00:03:52:e3:8b:11,-76,00:03:52:e3:8b:18,-76,00:03:52:e3:8b:16,-76,00:03:52:2b:84:01,-82,00:03:52:2b:84:06,-80,00:23:33:a2:48:b7,-85,00:03:52:2b:84:02,-77,00:3a:9a:51:ab:54,-78,00:23:33:a2:48:b3,-86,20:4e:7f:6f:63:7f,-87,00:23:33:a2:48:b4,-85,00:23:33:a2:48:b6,-84,00:23:33:a2:48:b1,-83,00:23:33:a2:48:b2,-86,00:3a:9a:51:ab:51,-78,00:03:52:e5:44:41,-90,00:03:52:e5:44:45,-92,00:03:52:e5:44:46,-92,00:03:52:e5:44:42,-90,d8:9d:67:91:d0:f5,-62,28:f0:76:1e:ad:3a,-62,00:3a:9a:51:ab:52,-78,00:03:52:2b:84:05,-84,00:3a:9a:51:ab:56,-82,00:3a:9a:51:b2:b2,-91,c8:cb:b8:f9:8d:d3,-73,c8:cb:b8:f9:8d:d7,-75,c8:cb:b8:f9:8d:d4,-68,c8:cb:b8:f9:8d:d6,-76,00:03:52:2b:84:08,-85,00:03:52:e3:85:58,-91,00:3a:9a:51:b2:b6,-92,d8:9d:67:91:d0:f7,-63,00:3a:9a:51:ab:53,-78,00:14:d1:50:31:1c,-81,00:3a:9a:51:ab:57,-81,bc:f1:f2:23:f6:a0,-92,d8:9d:67:91:d0:f3,-63
W,c8:cb:b8:f9:8d:c5,-48,c8:cb:b8:f9:8d:c7,-46,c8:cb:b8:f9:8d:c2,-47,c8:cb:b8:f9:8d:c0,-49,88:51:fb:8a:bc:40,-44,88:51:fb:8a:bc:47,-43,88:51:fb:8a:bc:45,-46,88:51:fb:8a:bc:42,-45,c8:cb:b8:f9:8d:c3,-47,c8:cb:b8:f9:8d:c6,-47,c8:cb:b8:f9:8d:c4,-49,c8:cb:b8:f9:8d:c1,-48,88:51:fb:8a:bc:43,-45,88:51:fb:8a:bc:46,-46,88:51:fb:8a:bc:41,-46,88:51:fb:8a:bc:44,-43,c8:cb:b8:f9:8d:d1,-72,88:51:fb:8a:bc:55,-54,88:51:fb:8a:bc:56,-47,88:51:fb:8a:bc:57,-48,88:51:fb:8a:bc:51,-55,88:51:fb:8a:bc:54,-47,88:51:fb:8a:bc:52,-55,88:51:fb:8a:bc:50,-49,88:51:fb:8a:bc:53,-47,c8:cb:b8:f9:8d:d0,-67,c8:cb:b8:f9:8d:d5,-72,c8:cb:b8:f9:8d:d2,-72,20:c9:d0:19:33:83,-60,d8:9d:67:91:d0:f0,-64,d8:9d:67:91:d0:f1,-63,d8:9d:67:91:d0:f2,-63,00:03:52:e3:8b:15,-80,00:03:52:e3:8b:12,-79,00:03:52:e3:8b:11,-79,00:03:52:e3:8b:18,-80,00:03:52:e3:8b:16,-80,00:03:52:2b:84:01,-82,00:03:52:2b:84:06,-80,00:23:33:a2:48:b7,-87,00:3a:9a:51:ab:54,-84,00:23:33:a2:48:b3,-87,20:4e:7f:6f:63:7f,-84,00:23:33:a2:48:b4,-86,00:23:33:a2:48:b6,-88,00:23:33:a2:48:b1,-87,00:23:33:a2:48:b2,-88,00:3a:9a:51:ab:51,-82,28:f0:76:1e:ad:3a,-62,00:3a:9a:51:ab:52,-82,00:03:52:2b:84:05,-84,00:3a:9a:51:ab:56,-82,c8:cb:b8:f9:8d:d3,-73,c8:cb:b8:f9:8d:d7,-75,c8:cb:b8:f9:8d:d4,-72,c8:cb:b8:f9:8d:d6,-73,00:03:52:2b:84:08,-85,d8:9d:67:91:d0:f7,-63,00:3a:9a:51:ab:53,-78,00:14:d1:50:31:1c,-81,00:3a:9a:51:ab:57,-85,bc:f1:f2:23:f6:a0,-90,d8:9d:67:91:d0:f3,-63,bc:f1:f2:23:3b:64,-85,bc:f1:f2:23:3b:60,-86
W,c8:cb:b8:f9:8d:c5,-48,c8:cb:b8:f9:8d:c7,-49,c8:cb:b8:f9:8d:c2,-49,c8:cb:b8:f9:8d:c0,-50,88:51:fb:8a:bc:40,-48,88:51:fb:8a:bc:47,-48,88:51:fb:8a:bc:45,-49,88:51:fb:8a:bc:42,-49,c8:cb:b8:f9:8d:c3,-50,c8:cb:b8:f9:8d:c6,-50,c8:cb:b8:f9:8d:c4,-49,c8:cb:b8:f9:8d:c1,-48,88:51:fb:8a:bc:43,-49,88:51:fb:8a:bc:46,-48,88:51:fb:8a:bc:41,-49,88:51:fb:8a:bc:44,-47,c8:cb:b8:f9:8d:d1,-69,88:51:fb:8a:bc:55,-50,88:51:fb:8a:bc:56,-48,88:51:fb:8a:bc:57,-47,88:51:fb:8a:bc:51,-50,88:51:fb:8a:bc:54,-49,88:51:fb:8a:bc:52,-48,88:51:fb:8a:bc:50,-49,88:51:fb:8a:bc:53,-49,c8:cb:b8:f9:8d:d0,-70,c8:cb:b8:f9:8d:d5,-72,c8:cb:b8:f9:8d:d2,-71,20:c9:d0:19:33:83,-63,d8:9d:67:91:d0:f1,-63,d8:9d:67:91:d0:f2,-59,00:03:52:e3:8b:15,-79,00:03:52:e3:8b:12,-79,00:03:52:e3:8b:11,-78,00:03:52:e3:8b:18,-80,00:03:52:e3:8b:16,-79,00:03:52:2b:84:01,-80,00:03:52:2b:84:06,-82,00:23:33:a2:48:b7,-86,00:3a:9a:51:ab:54,-81,00:23:33:a2:48:b3,-87,20:4e:7f:6f:63:7f,-88,00:23:33:a2:48:b4,-86,00:23:33:a2:48:b6,-86,00:23:33:a2:48:b1,-86,00:23:33:a2:48:b2,-85,00:3a:9a:51:ab:51,-82,00:3a:9a:51:ab:52,-82,00:03:52:2b:84:05,-84,00:3a:9a:51:ab:56,-82,c8:cb:b8:f9:8d:d3,-68,c8:cb:b8:f9:8d:d7,-72,c8:cb:b8:f9:8d:d4,-70,c8:cb:b8:f9:8d:d6,-72,00:03:52:2b:84:08,-78,d8:9d:67:91:d0:f7,-62,00:3a:9a:51:ab:57,-85,bc:f1:f2:23:f6:a0,-90,d8:9d:67:91:d0:f3,-63,bc:f1:f2:23:3b:64,-81,bc:f1:f2:23:3b:60,-77,d8:9d:67:91:d0:f5,-62,2c:30:33:1d:9d:cc,-78,00:03:52:e5:44:41,-84,00:03:52:e5:44:45,-89,bc:f1:f2:23:f6:a2,-90,bc:f1:f2:23:f6:a4,-90,d8:9d:67:91:d0:f6,-62,d8:9d:67:91:d0:f4,-63,bc:f1:f2:23:3b:63,-77,00:03:52:2b:84:02,-83,00:03:52:e5:44:42,-87,00:03:52:e5:44:49,-89,00:03:52:e5:44:46,-90,00:03:52:e5:44:48,-90,bc:f1:f2:23:f6:a3,-90
W,c8:cb:b8:f9:8d:c5,-48,c8:cb:b8:f9:8d:c7,-49,c8:cb:b8:f9:8d:c2,-49,c8:cb:b8:f9:8d:c0,-50,88:51:fb:8a:bc:40,-48,88:51:fb:8a:bc:47,-48,88:51:fb:8a:bc:45,-49,88:51:fb:8a:bc:42,-49,c8:cb:b8:f9:8d:c3,-50,c8:cb:b8:f9:8d:c6,-50,c8:cb:b8:f9:8d:c4,-49,c8:cb:b8:f9:8d:c1,-48,88:51:fb:8a:bc:43,-49,88:51:fb:8a:bc:46,-48,88:51:fb:8a:bc:41,-49,88:51:fb:8a:bc:44,-47,c8:cb:b8:f9:8d:d1,-69,88:51:fb:8a:bc:55,-50,88:51:fb:8a:bc:56,-48,88:51:fb:8a:bc:57,-47,88:51:fb:8a:bc:51,-50,88:51:fb:8a:bc:54,-49,88:51:fb:8a:bc:52,-48,88:51:fb:8a:bc:50,-49,88:51:fb:8a:bc:53,-49,c8:cb:b8:f9:8d:d0,-70,c8:cb:b8:f9:8d:d5,-72,c8:cb:b8:f9:8d:d2,-71,20:c9:d0:19:33:83,-63,d8:9d:67:91:d0:f1,-63,d8:9d:67:91:d0:f2,-59,00:03:52:e3:8b:15,-79,00:03:52:e3:8b:12,-79,00:03:52:e3:8b:11,-78,00:03:52:e3:8b:18,-80,00:03:52:e3:8b:16,-79,00:03:52:2b:84:01,-80,00:03:52:2b:84:06,-82,00:23:33:a2:48:b7,-86,00:3a:9a:51:ab:54,-81,00:23:33:a2:48:b3,-87,20:4e:7f:6f:63:7f,-88,00:23:33:a2:48:b4,-86,00:23:33:a2:48:b6,-86,00:23:33:a2:48:b1,-86,00:23:33:a2:48:b2,-85,00:3a:9a:51:ab:51,-82,00:3a:9a:51:ab:52,-82,00:03:52:2b:84:05,-84,00:3a:9a:51:ab:56,-82,c8:cb:b8:f9:8d:d3,-68,c8:cb:b8:f9:8d:d7,-72,c8:cb:b8:f9:8d:d4,-70,c8:cb:b8:f9:8d:d6,-72,00:03:52:2b:84:08,-78,d8:9d:67:91:d0:f7,-62,00:3a:9a:51:ab:57,-85,bc:f1:f2:23:f6:a0,-90,d8:9d:67:91:d0:f3,-63,bc:f1:f2:23:3b:64,-81,bc:f1:f2:23:3b:60,-77,d8:9d:67:91:d0:f5,-62,2c:30:33:1d:9d:cc,-78,00:03:52:e5:44:41,-84,00:03:52:e5:44:45,-89,bc:f1:f2:23:f6:a2,-90,bc:f1:f2:23:f6:a4,-90,d8:9d:67:91:d0:f6,-62,d8:9d:67:91:d0:f4,-63,bc:f1:f2:23:3b:63,-77,00:03:52:2b:84:02,-83,00:03:52:e5:44:42,-87,00:03:52:e5:44:49,-89,00:03:52:e5:44:46,-90,00:03:52:e5:44:48,-90,bc:f1:f2:23:f6:a3,-90
27.6,5.4
W,c8:cb:b8:f9:8d:c5,-48,c8:cb:b8:f9:8d:c7,-49,c8:cb:b8:f9:8d:c2,-48,c8:cb:b8:f9:8d:c0,-49,88:51:fb:8a:bc:40,-48,88:51:fb:8a:bc:47,-49,88:51:fb:8a:bc:45,-48,88:51:fb:8a:bc:42,-49,c8:cb:b8:f9:8d:c3,-49,c8:cb:b8:f9:8d:c6,-49,c8:cb:b8:f9:8d:c4,-49,c8:cb:b8:f9:8d:c1,-49,88:51:fb:8a:bc:43,-48,88:51:fb:8a:bc:46,-48,88:51:fb:8a:bc:41,-49,88:51:fb:8a:bc:44,-49,c8:cb:b8:f9:8d:d1,-72,88:51:fb:8a:bc:55,-49,88:51:fb:8a:bc:56,-46,88:51:fb:8a:bc:57,-47,88:51:fb:8a:bc:51,-46,88:51:fb:8a:bc:54,-48,88:51:fb:8a:bc:52,-48,88:51:fb:8a:bc:50,-49,88:51:fb:8a:bc:53,-46,c8:cb:b8:f9:8d:d0,-71,c8:cb:b8:f9:8d:d5,-73,c8:cb:b8:f9:8d:d2,-71,20:c9:d0:19:33:83,-61,d8:9d:67:91:d0:f1,-59,d8:9d:67:91:d0:f2,-59,00:03:52:e3:8b:15,-82,00:03:52:e3:8b:12,-80,00:03:52:e3:8b:11,-81,00:03:52:e3:8b:18,-81,00:03:52:e3:8b:16,-81,00:03:52:2b:84:01,-82,00:03:52:2b:84:06,-83,00:23:33:a2:48:b7,-88,00:3a:9a:51:ab:54,-81,00:23:33:a2:48:b3,-85,20:4e:7f:6f:63:7f,-84,00:23:33:a2:48:b4,-88,00:23:33:a2:48:b6,-89,00:23:33:a2:48:b1,-87,00:23:33:a2:48:b2,-84,00:3a:9a:51:ab:51,-83,00:3a:9a:51:ab:52,-84,00:03:52:2b:84:05,-86,00:3a:9a:51:ab:56,-80,c8:cb:b8:f9:8d:d3,-71,c8:cb:b8:f9:8d:d7,-72,c8:cb:b8:f9:8d:d4,-71,c8:cb:b8:f9:8d:d6,-78,00:03:52:2b:84:08,-83,d8:9d:67:91:d0:f7,-62,00:3a:9a:51:ab:57,-84,bc:f1:f2:23:f6:a0,-90,d8:9d:67:91:d0:f3,-59,bc:f1:f2:23:3b:64,-81,bc:f1:f2:23:3b:60,-79,d8:9d:67:91:d0:f5,-59,2c:30:33:1d:9d:cc,-78,00:03:52:e5:44:41,-90,00:03:52:e5:44:45,-89,bc:f1:f2:23:f6:a2,-90,bc:f1:f2:23:f6:a4,-90,d8:9d:67:91:d0:f6,-62,d8:9d:67:91:d0:f4,-63,bc:f1:f2:23:3b:63,-70,00:03:52:2b:84:02,-82,00:03:52:e5:44:42,-88,00:03:52:e5:44:49,-89,00:03:52:e5:44:46,-90,00:03:52:e5:44:48,-90,bc:f1:f2:23:f6:a3,-90,d8:9d:67:91:d0:f0,-59,28:f0:76:1e:ad:3a,-74,bc:f1:f2:23:f7:40,-83,bc:f1:f2:23:f7:44,-84
W,c8:cb:b8:f9:8d:c5,-47,c8:cb:b8:f9:8d:c7,-48,c8:cb:b8:f9:8d:c2,-47,c8:cb:b8:f9:8d:c0,-48,88:51:fb:8a:bc:40,-46,88:51:fb:8a:bc:47,-45,88:51:fb:8a:bc:45,-45,88:51:fb:8a:bc:42,-45,c8:cb:b8:f9:8d:c3,-49,c8:cb:b8:f9:8d:c6,-47,c8:cb:b8:f9:8d:c4,-47,c8:cb:b8:f9:8d:c1,-47,88:51:fb:8a:bc:43,-47,88:51:fb:8a:bc:46,-45,88:51:fb:8a:bc:41,-47,88:51:fb:8a:bc:44,-46,c8:cb:b8:f9:8d:d1,-68,88:51:fb:8a:bc:55,-50,88:51:fb:8a:bc:56,-48,88:51:fb:8a:bc:57,-48,88:51:fb:8a:bc:51,-58,88:51:fb:8a:bc:54,-48,88:51:fb:8a:bc:52,-49,88:51:fb:8a:bc:50,-50,88:51:fb:8a:bc:53,-58,c8:cb:b8:f9:8d:d0,-67,c8:cb:b8:f9:8d:d5,-68,c8:cb:b8:f9:8d:d2,-73,20:c9:d0:19:33:83,-63,d8:9d:67:91:d0:f1,-60,d8:9d:67:91:d0:f2,-60,00:03:52:e3:8b:15,-82,00:03:52:e3:8b:12,-80,00:03:52:e3:8b:11,-81,00:03:52:e3:8b:18,-81,00:03:52:e3:8b:16,-81,00:03:52:2b:84:01,-87,00:03:52:2b:84:06,-87,00:23:33:a2:48:b7,-87,00:3a:9a:51:ab:54,-81,00:23:33:a2:48:b3,-85,20:4e:7f:6f:63:7f,-81,00:23:33:a2:48:b4,-87,00:23:33:a2:48:b6,-86,00:23:33:a2:48:b1,-86,00:23:33:a2:48:b2,-84,00:3a:9a:51:ab:51,-83,00:3a:9a:51:ab:52,-84,00:03:52:2b:84:05,-86,00:3a:9a:51:ab:56,-80,c8:cb:b8:f9:8d:d3,-72,c8:cb:b8:f9:8d:d7,-73,c8:cb:b8:f9:8d:d4,-72,c8:cb:b8:f9:8d:d6,-74,00:03:52:2b:84:08,-87,d8:9d:67:91:d0:f7,-60,00:3a:9a:51:ab:57,-84,bc:f1:f2:23:f6:a0,-90,d8:9d:67:91:d0:f3,-60,bc:f1:f2:23:3b:64,-81,bc:f1:f2:23:3b:60,-79,d8:9d:67:91:d0:f5,-59,2c:30:33:1d:9d:cc,-78,00:03:52:e5:44:41,-91,00:03:52:e5:44:45,-89,bc:f1:f2:23:f6:a2,-90,bc:f1:f2:23:f6:a4,-90,d8:9d:67:91:d0:f6,-61,d8:9d:67:91:d0:f4,-60,bc:f1:f2:23:3b:63,-70,00:03:52:2b:84:02,-84,00:03:52:e5:44:42,-88,00:03:52:e5:44:49,-89,00:03:52:e5:44:46,-90,00:03:52:e5:44:48,-90,bc:f1:f2:23:f6:a3,-90,d8:9d:67:91:d0:f0,-59,28:f0:76:1e:ad:3a,-74,bc:f1:f2:23:f7:40,-83,bc:f1:f2:23:f7:44,-84,00:23:33:a2:48:bd,-76,6e:d2:ff:e8:9f:70,-85,00:03:52:2b:85:51,-88,00:23:33:a2:48:b9,-76,00:03:52:2b:85:52,-89
W,c8:cb:b8:f9:8d:c5,-47,c8:cb:b8:f9:8d:c7,-48,c8:cb:b8:f9:8d:c2,-47,c8:cb:b8:f9:8d:c0,-47,88:51:fb:8a:bc:40,-46,88:51:fb:8a:bc:47,-47,88:51:fb:8a:bc:45,-45,88:51:fb:8a:bc:42,-48,c8:cb:b8:f9:8d:c3,-47,c8:cb:b8:f9:8d:c6,-47,c8:cb:b8:f9:8d:c4,-47,c8:cb:b8:f9:8d:c1,-47,88:51:fb:8a:bc:43,-47,88:51:fb:8a:bc:46,-46,88:51:fb:8a:bc:41,-48,88:51:fb:8a:bc:44,-46,c8:cb:b8:f9:8d:d1,-66,88:51:fb:8a:bc:55,-50,88:51:fb:8a:bc:56,-56,88:51:fb:8a:bc:57,-54,88:51:fb:8a:bc:51,-54,88:51:fb:8a:bc:54,-48,88:51:fb:8a:bc:52,-49,88:51:fb:8a:bc:50,-54,88:51:fb:8a:bc:53,-56,c8:cb:b8:f9:8d:d0,-65,c8:cb:b8:f9:8d:d5,-71,c8:cb:b8:f9:8d:d2,-66,20:c9:d0:19:33:83,-61,d8:9d:67:91:d0:f1,-60,d8:9d:67:91:d0:f2,-57,00:03:52:e3:8b:15,-81,00:03:52:e3:8b:12,-81,00:03:52:e3:8b:11,-82,00:03:52:e3:8b:18,-81,00:03:52:e3:8b:16,-81,00:03:52:2b:84:01,-82,00:03:52:2b:84:06,-86,00:23:33:a2:48:b7,-86,00:3a:9a:51:ab:54,-87,00:23:33:a2:48:b3,-85,20:4e:7f:6f:63:7f,-81,00:23:33:a2:48:b4,-85,00:23:33:a2:48:b6,-86,00:23:33:a2:48:b1,-85,00:23:33:a2:48:b2,-85,00:03:52:2b:84:05,-84,c8:cb:b8:f9:8d:d3,-66,c8:cb:b8:f9:8d:d7,-73,c8:cb:b8:f9:8d:d4,-69,c8:cb:b8:f9:8d:d6,-67,00:03:52:2b:84:08,-86,d8:9d:67:91:d0:f7,-60,d8:9d:67:91:d0:f3,-61,d8:9d:67:91:d0:f5,-59,00:03:52:e5:44:41,-91,d8:9d:67:91:d0:f6,-60,d8:9d:67:91:d0:f4,-60,00:03:52:2b:84:02,-84,00:03:52:e5:44:42,-91,00:03:52:e5:44:49,-91,d8:9d:67:91:d0:f0,-59,00:23:33:a2:48:bd,-77,6e:d2:ff:e8:9f:70,-87,00:03:52:2b:85:51,-88,00:23:33:a2:48:b9,-76,00:03:52:2b:85:52,-89,00:23:33:a2:48:bc,-77,00:23:33:a2:48:b8,-78
W,c8:cb:b8:f9:8d:c5,-47,c8:cb:b8:f9:8d:c7,-48,c8:cb:b8:f9:8d:c2,-47,c8:cb:b8:f9:8d:c0,-47,88:51:fb:8a:bc:40,-46,88:51:fb:8a:bc:47,-47,88:51:fb:8a:bc:45,-45,88:51:fb:8a:bc:42,-48,c8:cb:b8:f9:8d:c3,-47,c8:cb:b8:f9:8d:c6,-47,c8:cb:b8:f9:8d:c4,-47,c8:cb:b8:f9:8d:c1,-47,88:51:fb:8a:bc:43,-47,88:51:fb:8a:bc:46,-46,88:51:fb:8a:bc:41,-48,88:51:fb:8a:bc:44,-46,c8:cb:b8:f9:8d:d1,-66,88:51:fb:8a:bc:55,-50,88:51:fb:8a:bc:56,-56,88:51:fb:8a:bc:57,-54,88:51:fb:8a:bc:51,-54,88:51:fb:8a:bc:54,-48,88:51:fb:8a:bc:52,-49,88:51:fb:8a:bc:50,-54,88:51:fb:8a:bc:53,-56,c8:cb:b8:f9:8d:d0,-65,c8:cb:b8:f9:8d:d5,-71,c8:cb:b8:f9:8d:d2,-66,20:c9:d0:19:33:83,-61,d8:9d:67:91:d0:f1,-60,d8:9d:67:91:d0:f2,-57,00:03:52:e3:8b:15,-81,00:03:52:e3:8b:12,-81,00:03:52:e3:8b:11,-82,00:03:52:e3:8b:18,-81,00:03:52:e3:8b:16,-81,00:03:52:2b:84:01,-82,00:03:52:2b:84:06,-86,00:23:33:a2:48:b7,-86,00:3a:9a:51:ab:54,-87,00:23:33:a2:48:b3,-85,20:4e:7f:6f:63:7f,-81,00:23:33:a2:48:b4,-85,00:23:33:a2:48:b6,-86,00:23:33:a2:48:b1,-85,00:23:33:a2:48:b2,-85,00:03:52:2b:84:05,-84,c8:cb:b8:f9:8d:d3,-66,c8:cb:b8:f9:8d:d7,-73,c8:cb:b8:f9:8d:d4,-69,c8:cb:b8:f9:8d:d6,-67,00:03:52:2b:84:08,-86,d8:9d:67:91:d0:f7,-60,d8:9d:67:91:d0:f3,-61,d8:9d:67:91:d0:f5,-59,00:03:52:e5:44:41,-91,d8:9d:67:91:d0:f6,-60,d8:9d:67:91:d0:f4,-60,00:03:52:2b:84:02,-84,00:03:52:e5:44:42,-91,00:03:52:e5:44:49,-91,d8:9d:67:91:d0:f0,-59,00:23:33:a2:48:bd,-77,6e:d2:ff:e8:9f:70,-87,00:03:52:2b:85:51,-88,00:23:33:a2:48:b9,-76,00:03:52:2b:85:52,-89,00:23:33:a2:48:bc,-77,00:23:33:a2:48:b8,-78
28.2,5.4
